05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,구분,모바일ID,정류소ID,정류소명,조회일자,합계,행정구역
0,1,3,1,2,1,0,1,0,0,3,1,2,1,2,1,0,1,0,승차,09241,7041002600,기업은행죽전동지점앞,2019-01-01,20,대구광역시 달서구 죽전동
0,0,1,0,1,2,0,3,0,0,1,2,3,1,0,0,0,1,0,하차,09241,7041002600,기업은행죽전동지점앞,2019-01-01,15,대구광역시 달서구 죽전동
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,승차,02948,7111065700,김흥1리건너,2019-01-01,3,대구광역시 달성군 옥포면
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,승차,01993,7111051500,김흥리마을입구,2019-01-01,2,대구광역시 달성군 옥포면
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,승차,03964,7011059500,나불지건너,2019-01-01,3,대구광역시 동구 안심3.4동
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,하차,03964,7011059500,나불지건너,2019-01-01,4,대구광역시 동구 안심3.4동
0,0,1,0,1,1,1,1,4,2,1,1,1,1,2,0,1,0,0,승차,03963,7011059400,나불지앞,2019-01-01,18,대구광역시 동구 안심3.4동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,하차,03963,7011059400,나불지앞,2019-01-01,3,대구광역시 동구 안심3.4동
0,3,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,승차,00393,7051012800,남구종합스포츠타운건너,2019-01-01,8,대구광역시 남구 봉덕3동
0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,하차,00393,7051012800,남구종합스포츠타운건너,2019-01-01,6,대구광역시 남구 봉덕3동
0,1,0,1,9,2,2,0,12,4,3,5,2,8,1,3,2,1,0,승차,00784,7051012900,남구종합스포츠타운앞,2019-01-01,56,대구광역시 남구 봉덕3동
0,0,1,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,하차,00784,7051012900,남구종합스포츠타운앞,2019-01-01,8,대구광역시 남구 봉덕3동
0,0,1,1,2,0,2,0,4,1,0,0,1,2,0,1,1,0,0,승차,03879,7051017200,남구청건너1,2019-01-01,16,대구광역시 남구 봉덕1동
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,하차,03879,7051017200,남구청건너1,2019-01-01,2,대구광역시 남구 봉덕1동
0,5,4,7,5,2,8,5,5,4,7,9,4,5,2,3,6,5,1,승차,02182,7051009100,남구청건너2,2019-01-01,87,대구광역시 남구 봉덕3동
1,7,4,7,7,4,8,8,10,7,9,13,7,7,6,2,3,6,3,하차,02182,7051009100,남구청건너2,2019-01-01,119,대구광역시 남구 봉덕3동
2,2,2,7,5,10,7,8,7,7,8,7,8,7,6,5,3,4,0,승차,02176,7051011500,남구청네거리1,2019-01-01,105,대구광역시 남구 봉덕1동
0,2,1,1,2,2,1,7,4,2,2,1,3,3,3,2,0,2,0,하차,02176,7051011500,남구청네거리1,2019-01-01,38,대구광역시 남구 봉덕1동
0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,승차,00446,7051015800,남구청네거리2,2019-01-01,7,대구광역시 남구 봉덕3동
1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,하차,00446,7051015800,남구청네거리2,2019-01-01,5,대구광역시 남구 봉덕3동
0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,승차,03886,7051017100,남구청앞,2019-01-01,6,대구광역시 남구 봉덕1동
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,하차,03886,7051017100,남구청앞,2019-01-01,4,대구광역시 남구 봉덕1동
2,8,11,11,16,17,23,28,25,19,15,19,18,11,6,15,11,3,0,승차,09245,7041011500,남대구IC1,2019-01-01,258,대구광역시 달서구 본동
0,1,0,1,0,0,0,0,0,0,2,0,1,7,0,0,1,0,0,하차,09245,7041011500,남대구IC1,2019-01-01,13,대구광역시 달서구 본동
0,0,5,12,6,3,0,2,2,3,2,1,6,4,6,2,11,3,1,승차,00565,7041011600,남대구IC2,2019-01-01,69,대구광역시 달서구 본동
0,1,0,0,0,1,1,1,0,0,2,1,3,0,0,0,3,0,0,하차,00565,7041011600,남대구IC2,2019-01-01,13,대구광역시 달서구 본동
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,승차,03902,7041060100,남도버스1,2019-01-01,1,대구광역시 달서구 진천동
0,0,0,2,2,1,0,1,2,4,3,0,2,0,1,0,1,0,0,승차,03901,7041060200,남도버스2,2019-01-01,19,대구광역시 달서구 진천동
0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,하차,03901,7041060200,남도버스2,2019-01-01,5,대구광역시 달서구 진천동
1,4,1,3,2,4,2,3,1,1,5,4,6,7,1,5,7,2,0,승차,05212,7051004000,남명삼거리1,2019-01-01,59,대구광역시 남구 대명9동
0,0,0,1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,하차,05212,7051004000,남명삼거리1,2019-01-01,7,대구광역시 남구 대명9동
0,0,1,0,1,0,0,1,1,1,1,1,0,0,2,0,0,3,0,승차,00758,7051004100,남명삼거리2,2019-01-01,12,대구광역시 남구 대명9동
0,2,0,0,0,0,1,2,1,2,1,2,0,0,1,0,0,0,0,하차,00758,7051004100,남명삼거리2,2019-01-01,12,대구광역시 남구 대명9동
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,승차,01023,7001012400,남문시장건너1,2019-01-01,2,대구광역시 중구 남산1동
1,4,6,2,5,9,2,9,8,7,12,19,17,7,5,8,6,2,0,승차,02205,7001001800,남문시장건너2,2019-01-01,129,대구광역시 중구 남산1동
9,7,12,17,22,26,12,28,29,23,17,20,23,14,7,13,9,5,1,하차,02205,7001001800,남문시장건너2,2019-01-01,294,대구광역시 중구 남산1동
3,7,8,11,12,17,9,20,18,23,30,22,40,24,24,22,15,12,2,승차,02220,7001001900,남문시장앞,2019-01-01,319,대구광역시 중구 남산1동
3,4,6,8,9,5,6,12,9,5,20,21,15,16,16,10,16,16,6,하차,02220,7001001900,남문시장앞,2019-01-01,203,대구광역시 중구 남산1동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,승차,01203,7001003500,남문아파트앞,2019-01-01,1,대구광역시 중구 남산1동
2,8,4,4,6,6,8,7,11,13,6,12,16,10,12,6,14,7,1,승차,00444,7051013400,남부경찰서앞,2019-01-01,153,대구광역시 남구 대명5동
0,2,0,6,3,3,2,3,6,3,6,10,7,8,3,1,1,3,2,하차,00444,7051013400,남부경찰서앞,2019-01-01,69,대구광역시 남구 대명5동
0,3,3,3,9,7,8,5,8,5,6,9,6,5,4,2,3,1,0,승차,00583,7041016000,남부교육지원청건너,2019-01-01,87,대구광역시 달서구 본동
0,0,0,0,2,0,2,3,1,1,2,2,1,0,1,0,1,1,0,하차,00583,7041016000,남부교육지원청건너,2019-01-01,17,대구광역시 달서구 본동
0,1,1,6,1,2,2,3,2,6,9,4,8,7,2,2,4,1,0,승차,05224,7041016100,남부교육지원청앞,2019-01-01,61,대구광역시 달서구 본동
0,1,1,0,0,0,1,1,2,1,0,3,2,1,1,0,3,2,0,하차,05224,7041016100,남부교육지원청앞,2019-01-01,19,대구광역시 달서구 본동
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,승차,02293,7051005100,남부도서관앞,2019-01-01,5,대구광역시 남구 대명9동
0,1,0,0,0,1,3,2,0,3,3,0,0,0,0,0,0,0,0,하차,02293,7051005100,남부도서관앞,2019-01-01,13,대구광역시 남구 대명9동
0,0,0,0,4,0,0,0,0,3,1,2,4,1,1,1,1,2,0,승차,00567,7041011800,남부자동차종합시장건너,2019-01-01,20,대구광역시 달서구 월성2동
0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,하차,00567,7041011800,남부자동차종합시장건너,2019-01-01,9,대구광역시 달서구 월성2동
0,0,0,1,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,승차,03151,7041011700,남부자동차종합시장앞,2019-01-01,8,대구광역시 달서구 장기동
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,03151,7041011700,남부자동차종합시장앞,2019-01-01,3,대구광역시 달서구 장기동
2,1,0,1,1,2,2,7,13,2,5,1,1,0,0,1,0,2,0,승차,00744,7041048500,남부초등학교건너,2019-01-01,41,대구광역시 달서구 성당1동
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,00744,7041048500,남부초등학교건너,2019-01-01,1,대구광역시 달서구 성당1동
0,1,0,0,0,0,0,1,10,0,1,0,1,0,0,0,0,0,0,승차,00745,7041048600,남부초등학교앞,2019-01-01,14,대구광역시 달서구 성당2동
0,0,1,0,1,3,1,0,1,1,0,0,1,0,0,1,0,1,0,하차,00745,7041048600,남부초등학교앞,2019-01-01,11,대구광역시 달서구 성당2동
0,0,7,7,4,2,6,4,6,1,4,2,4,3,4,2,4,1,0,승차,09268,7041026000,남부초등학교앞2,2019-01-01,61,대구광역시 달서구 성당2동
0,0,0,0,2,0,0,0,2,0,0,4,1,1,3,0,0,3,0,하차,09268,7041026000,남부초등학교앞2,2019-01-01,16,대구광역시 달서구 성당2동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,승차,01020,7001003400,남산2동주민센터건너,2019-01-01,2,대구광역시 중구 남산2동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,하차,01020,7001003400,남산2동주민센터건너,2019-01-01,1,대구광역시 중구 남산2동
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,승차,01025,7001012500,남산2동주민센터앞,2019-01-01,3,대구광역시 중구 남산2동
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,01025,7001012500,남산2동주민센터앞,2019-01-01,1,대구광역시 중구 남산2동
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,승차,02018,7061027300,남산고등학교건너,2019-01-01,1,대구광역시 수성구 수성1가동
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,승차,02070,7061005900,남산고등학교앞,2019-01-01,2,대구광역시 수성구 수성1가동
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,하차,02070,7061005900,남산고등학교앞,2019-01-01,1,대구광역시 수성구 수성1가동
3,2,1,6,5,5,5,10,13,5,28,13,15,13,8,13,14,12,0,승차,05280,7001002800,남산역(프린스호텔건너),2019-01-01,171,대구광역시 중구 남산3동
0,2,2,1,1,1,1,3,5,5,0,2,8,4,7,2,1,2,0,하차,05280,7001002800,남산역(프린스호텔건너),2019-01-01,47,대구광역시 중구 남산3동
2,8,6,11,17,12,13,26,26,24,71,20,22,33,18,10,15,15,0,승차,00416,7001002900,남산역건너(프린스호텔앞),2019-01-01,349,대구광역시 남구 대명3동
0,2,3,1,4,4,8,19,7,6,5,11,5,7,1,4,5,2,0,하차,00416,7001002900,남산역건너(프린스호텔앞),2019-01-01,94,대구광역시 남구 대명3동
0,10,6,7,15,6,7,6,21,16,14,16,10,16,13,6,11,6,1,승차,01027,7001003300,남산초등학교건너,2019-01-01,187,대구광역시 중구 남산4동
0,1,2,2,1,1,1,2,1,3,5,1,2,2,2,0,1,2,1,하차,01027,7001003300,남산초등학교건너,2019-01-01,30,대구광역시 중구 남산4동
0,4,6,9,6,10,5,3,14,10,14,11,10,3,4,3,3,2,0,승차,05281,7001003200,남산초등학교앞,2019-01-01,117,대구광역시 중구 남산2동
1,0,5,3,7,8,8,13,10,14,11,6,4,0,3,0,4,2,0,하차,05281,7001003200,남산초등학교앞,2019-01-01,99,대구광역시 중구 남산2동
0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,승차,05456,7181004800,남원1리,2019-01-01,4,경상북도 칠곡군 
0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,승차,02720,7181004900,남원2리,2019-01-01,4,경상북도 칠곡군 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,하차,02720,7181004900,남원2리,2019-01-01,1,경상북도 칠곡군 
0,0,1,1,1,1,0,0,2,1,2,1,3,0,2,0,0,0,0,승차,05687,7121013900,남하2리(대구방향),2019-01-01,15,경상북도 경산시 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,하차,05687,7121013900,남하2리(대구방향),2019-01-01,1,경상북도 경산시 
0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,승차,05560,7121001200,남하2리(하양방향),2019-01-01,4,경상북도 경산시 
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,승차,03998,7111074300,남해오네뜨2차앞,2019-01-01,3,대구광역시 달성군 유가면
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,하차,03998,7111074300,남해오네뜨2차앞,2019-01-01,2,대구광역시 달성군 유가면
0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,승차,04053,7011062400,내곡동마을회관,2019-01-01,5,대구광역시 동구 안심3.4동
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,04053,7011062400,내곡동마을회관,2019-01-01,1,대구광역시 동구 안심3.4동
0,0,0,1,0,1,2,2,2,6,1,4,3,3,0,1,1,0,0,승차,09191,7031008300,내당1동우체국건너,2019-01-01,27,대구광역시 서구 평리4동
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,09191,7031008300,내당1동우체국건너,2019-01-01,1,대구광역시 서구 평리4동
2,0,4,3,4,4,3,3,3,4,2,5,1,0,1,3,0,1,0,승차,09190,7031008400,내당1동우체국앞,2019-01-01,43,대구광역시 서구 내당1동
0,0,0,2,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,하차,09190,7031008400,내당1동우체국앞,2019-01-01,9,대구광역시 서구 내당1동
2,0,3,2,3,4,3,6,5,6,4,2,5,6,3,6,7,1,0,승차,09240,7031000400,내당광명아파트,2019-01-01,68,대구광역시 서구 내당4동
0,3,2,1,2,0,1,1,1,2,2,3,2,3,6,2,1,3,0,하차,09240,7031000400,내당광명아파트,2019-01-01,35,대구광역시 서구 내당4동
2,8,18,20,24,25,17,13,34,28,32,35,30,16,19,25,17,16,2,승차,00937,7031004600,내당삼익맨션건너,2019-01-01,381,대구광역시 서구 내당1동
2,3,5,5,3,5,3,10,10,8,7,6,9,10,11,8,6,4,1,하차,00937,7031004600,내당삼익맨션건너,2019-01-01,116,대구광역시 서구 내당1동
1,4,6,7,5,8,9,17,17,13,16,12,8,14,7,7,17,9,1,승차,00930,7031004700,내당삼익맨션앞,2019-01-01,178,대구광역시 서구 내당4동
6,7,10,9,12,14,16,12,17,11,20,20,10,14,11,9,5,9,0,하차,00930,7031004700,내당삼익맨션앞,2019-01-01,212,대구광역시 서구 내당4동
2,9,3,8,8,14,7,7,7,13,12,2,13,6,7,6,8,2,0,승차,01323,7031000300,내당코오롱아파트건너,2019-01-01,134,대구광역시 서구 내당4동
0,5,3,6,16,9,12,14,16,9,9,11,18,9,7,5,5,1,0,하차,01323,7031000300,내당코오롱아파트건너,2019-01-01,155,대구광역시 서구 내당4동
1,0,4,4,6,1,10,6,8,0,9,6,5,9,2,1,6,2,1,승차,09296,7031000200,내당코오롱아파트앞,2019-01-01,81,대구광역시 서구 내당4동
0,0,0,0,0,0,0,2,1,2,1,4,0,0,0,2,3,4,0,하차,09296,7031000200,내당코오롱아파트앞,2019-01-01,19,대구광역시 서구 내당4동
0,0,2,0,2,0,3,0,0,1,6,0,0,0,0,1,0,0,0,승차,02364,7011022100,내동,2019-01-01,15,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,하차,02364,7011022100,내동,2019-01-01,2,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,하차,02575,7011029100,내동건너,2019-01-01,1,대구광역시 동구 공산동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,하차,02583,7111025400,내리1,2019-01-01,1,대구광역시 달성군 구지면
0,0,1,4,2,2,2,0,2,7,1,3,2,7,2,0,5,4,0,승차,,3600107200,내리리입구,2019-01-01,44,경상북도 경산시 
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,하차,,3600107200,내리리입구,2019-01-01,3,경상북도 경산시 
0,0,0,0,0,0,0,0,2,1,1,2,0,0,1,1,0,0,0,하차,,3600106500,내리리입구 건너,2019-01-01,8,경상북도 경산시 
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,승차,00860,7041013000,내일교회건너,2019-01-01,2,대구광역시 달서구 장기동
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,하차,00860,7041013000,내일교회건너,2019-01-01,1,대구광역시 달서구 장기동
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,승차,00861,7041013100,내일교회앞,2019-01-01,4,대구광역시 달서구 장기동
0,0,0,0,1,1,2,1,5,3,1,2,3,1,1,2,0,1,0,승차,01547,7111045300,냉천리1,2019-01-01,24,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,하차,01547,7111045300,냉천리1,2019-01-01,1,대구광역시 달성군 가창면
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,승차,01548,7111045400,냉천리2,2019-01-01,2,대구광역시 달성군 가창면
0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,하차,01548,7111045400,냉천리2,2019-01-01,6,대구광역시 달성군 가창면
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,하차,02862,7021058700,노곡교1,2019-01-01,2,대구광역시 북구 노원3동
0,2,11,27,16,30,33,24,34,28,45,38,40,23,34,7,21,14,0,승차,05156,7021029700,노곡동,2019-01-01,427,대구광역시 북구 관문동
0,0,1,1,2,6,5,9,11,6,15,12,6,4,6,2,10,2,0,하차,05156,7021029700,노곡동,2019-01-01,98,대구광역시 북구 관문동
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,승차,05722,7171001600,노곡리(종점),2019-01-01,5,경상북도 경산시 
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,05722,7171001600,노곡리(종점),2019-01-01,4,경상북도 경산시 
0,0,2,1,0,0,0,0,0,2,0,1,2,1,4,0,0,0,0,승차,02744,7061057200,노변중학교,2019-01-01,13,대구광역시 수성구 고산2동
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,하차,02744,7061057200,노변중학교,2019-01-01,1,대구광역시 수성구 고산2동
0,2,0,0,1,2,3,2,0,2,4,0,2,0,1,2,1,0,0,승차,02745,7061057500,노변중학교건너,2019-01-01,22,대구광역시 수성구 고산2동
0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,하차,02745,7061057500,노변중학교건너,2019-01-01,4,대구광역시 수성구 고산2동
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,승차,02742,7061057100,노변청구타운건너,2019-01-01,5,대구광역시 수성구 고산2동
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,02742,7061057100,노변청구타운건너,2019-01-01,1,대구광역시 수성구 고산2동
0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,승차,02743,7061057600,노변청구타운앞,2019-01-01,7,대구광역시 수성구 고산2동
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,하차,02743,7061057600,노변청구타운앞,2019-01-01,1,대구광역시 수성구 고산2동
0,1,1,3,2,1,3,2,2,6,7,3,1,3,2,3,2,2,0,승차,02136,7021008800,노원119안전센터건너,2019-01-01,44,대구광역시 북구 노원3동
0,1,3,2,1,4,4,2,0,5,6,8,2,5,1,3,0,0,0,하차,02136,7021008800,노원119안전센터건너,2019-01-01,47,대구광역시 북구 노원3동
0,0,2,0,2,0,0,1,3,0,3,1,1,1,0,0,0,0,0,승차,09074,7021008700,노원119안전센터앞,2019-01-01,14,대구광역시 북구 노원3동
0,0,0,0,2,1,0,0,3,0,2,0,1,0,0,0,0,1,0,하차,09074,7021008700,노원119안전센터앞,2019-01-01,10,대구광역시 북구 노원3동
0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,승차,00268,7021009400,노원네거리(대구은행건너),2019-01-01,6,대구광역시 북구 침산1동
0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,하차,00268,7021009400,노원네거리(대구은행건너),2019-01-01,6,대구광역시 북구 침산1동
0,1,1,1,0,1,0,1,0,2,2,1,1,1,2,0,0,0,0,승차,00270,7021009300,노원네거리(대구은행앞),2019-01-01,14,대구광역시 북구 노원3동
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,하차,00270,7021009300,노원네거리(대구은행앞),2019-01-01,4,대구광역시 북구 노원3동
1,0,0,2,0,3,1,4,3,1,0,1,2,1,1,2,1,0,0,승차,00298,7021017400,노원네거리1(오봉새마을금고앞),2019-01-01,23,대구광역시 북구 침산1동
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,하차,00298,7021017400,노원네거리1(오봉새마을금고앞),2019-01-01,1,대구광역시 북구 침산1동
2,0,4,2,2,3,0,1,3,0,0,1,2,0,0,2,0,3,0,승차,00559,7021017500,노원네거리2(오봉새마을금고건너),2019-01-01,25,대구광역시 북구 침산1동
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,하차,00559,7021017500,노원네거리2(오봉새마을금고건너),2019-01-01,1,대구광역시 북구 침산1동
0,0,0,1,3,2,3,2,4,5,0,4,2,2,0,2,0,0,0,승차,00271,7021009500,노원네거리3(기업은행),2019-01-01,30,대구광역시 북구 노원3동
0,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,1,0,0,하차,00267,7021009600,노원네거리4(기업은행),2019-01-01,8,대구광역시 북구 침산1동
0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,승차,00265,7021010000,노원동화타운건너,2019-01-01,4,대구광역시 북구 노원1.2동
0,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,0,0,1,하차,00265,7021010000,노원동화타운건너,2019-01-01,8,대구광역시 북구 노원1.2동
0,1,1,0,3,1,1,1,2,1,1,2,1,3,0,0,0,0,0,승차,00273,7021009900,노원동화타운앞,2019-01-01,18,대구광역시 북구 노원1.2동
0,0,0,1,0,2,0,1,1,3,1,2,0,0,0,0,0,0,0,하차,00273,7021009900,노원동화타운앞,2019-01-01,11,대구광역시 북구 노원1.2동
1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,승차,02998,7111067700,녹동서원건너,2019-01-01,4,대구광역시 달성군 가창면
2,6,5,2,3,0,3,7,7,5,6,10,10,10,10,4,5,12,1,승차,09007,7011019000,녹원맨션1,2019-01-01,108,대구광역시 동구 안심3.4동
0,1,0,0,0,1,1,0,2,0,1,3,0,0,0,0,0,1,1,하차,09007,7011019000,녹원맨션1,2019-01-01,11,대구광역시 동구 안심3.4동
2,6,2,7,2,2,9,5,4,4,7,9,0,4,4,2,2,2,0,승차,02302,7011019100,녹원맨션2,2019-01-01,73,대구광역시 동구 안심3.4동
0,0,2,0,1,0,1,1,0,0,2,0,1,2,1,0,1,0,0,하차,02302,7011019100,녹원맨션2,2019-01-01,12,대구광역시 동구 안심3.4동
0,1,1,0,2,2,3,0,1,2,1,0,0,3,0,5,1,0,0,승차,05172,7111023200,논공삼거리1,2019-01-01,22,대구광역시 달성군 논공읍
0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,승차,01827,7111012800,논공삼거리2,2019-01-01,8,대구광역시 달성군 논공읍
0,0,0,1,0,1,3,0,2,3,4,1,4,0,1,0,0,1,0,하차,01827,7111012800,논공삼거리2,2019-01-01,21,대구광역시 달성군 논공읍
0,0,0,1,0,0,1,1,2,1,0,1,3,2,0,1,0,0,0,승차,02399,7111012300,논공읍사무소,2019-01-01,13,대구광역시 달성군 논공읍
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,하차,02399,7111012300,논공읍사무소,2019-01-01,3,대구광역시 달성군 논공읍
0,0,1,0,0,6,5,8,0,5,0,1,2,2,1,3,0,0,0,승차,02410,7111012200,논공읍사무소건너1,2019-01-01,34,대구광역시 달성군 논공읍
0,0,0,0,0,0,0,0,0,9,1,0,3,3,2,1,1,0,0,하차,02410,7111012200,논공읍사무소건너1,2019-01-01,20,대구광역시 달성군 논공읍
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,승차,02409,7111005900,논공읍사무소건너2,2019-01-01,4,대구광역시 달성군 논공읍
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,하차,02409,7111005900,논공읍사무소건너2,2019-01-01,1,대구광역시 달성군 논공읍
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,승차,01988,7021053700,농산물도매시장건너,2019-01-01,5,대구광역시 북구 관문동
0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,하차,01988,7021053700,농산물도매시장건너,2019-01-01,4,대구광역시 북구 관문동
1,0,2,2,1,3,0,0,1,1,5,2,0,3,1,1,2,0,0,승차,01985,7021053800,농산물도매시장앞,2019-01-01,25,대구광역시 북구 관문동
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,하차,01985,7021053800,농산물도매시장앞,2019-01-01,4,대구광역시 북구 관문동
0,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,승차,01226,7021000100,농수산물도매시장건너,2019-01-01,8,대구광역시 북구 관문동
0,0,0,2,0,0,2,1,0,1,2,1,3,0,0,0,1,0,0,하차,01226,7021000100,농수산물도매시장건너,2019-01-01,13,대구광역시 북구 관문동
0,2,1,4,5,4,1,4,3,6,6,3,2,1,4,2,4,2,0,승차,01227,7021019300,농수산물도매시장앞,2019-01-01,54,대구광역시 북구 관문동
2,2,1,7,12,4,3,11,7,2,5,1,3,6,5,2,6,5,0,하차,01227,7021019300,농수산물도매시장앞,2019-01-01,84,대구광역시 북구 관문동
0,0,0,0,2,0,1,1,2,1,0,0,1,0,1,0,0,0,0,승차,01585,7011027400,농협동촌지점,2019-01-01,9,대구광역시 동구 동촌동
0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,하차,01585,7011027400,농협동촌지점,2019-01-01,5,대구광역시 동구 동촌동
0,0,0,1,1,2,0,0,0,2,2,4,2,1,1,0,0,1,0,승차,05139,7011020500,농협방촌지점,2019-01-01,17,대구광역시 동구 방촌동
