cctvUid,cctvNm,lat,lon,cctvCount,boongi
CTV0000671,사월동176-2_북서쪽_100957,35.840574,128.721436,350,4
CTV0000666,사월동207-2_100952,35.841536,128.719602,253,4
CTV0000667,사월동207-2_남서쪽_100953,35.841536,128.719602,13,4
CTV0000668,사월동207-2_북서쪽_100954,35.841536,128.719602,328,4
CTV0001054,사월동209_101404,35.842206,128.719016,58,4
CTV0001055,사월동209_서쪽_101405,35.842136,128.719116,203,4
CTV0001458,사월동225-1(예나유치원)_101123,35.839663,128.71758,17225,4
CTV0001459,사월동225-1_북서쪽_(예나유치원)_101124,35.839663,128.71758,7926,4
CTV0001276,사월동236(예나유치원)_100416,35.840744,128.716902,7891,4
CTV0000637,사월동255-2_100923,35.839057,128.715319,19462,4
CTV0000638,사월동255-2_서쪽_100924,35.839057,128.715319,18660,4
CTV0000154,사월동325_100079,35.837948,128.718216,13445,4
CTV0000194,사월동356-3(선진자원앞지하보도동편)_100131,35.837653,128.720699,7138,4
CTV0000193,사월동356-3(선진자원앞지하보도서편)_100130,35.837357,128.720104,11039,4
CTV0001101,사월동411-2_101457,35.836808,128.71703,28564,4
CTV0001103,사월동411-2_북쪽_101459,35.836808,128.71703,8289,4
CTV0000337,사월동433-4(푸르지오뒷골목)_100445,35.837152,128.718484,4024,4
CTV0001227,사월동464(매호초교주변)_100298,35.841427,128.713679,12808,4
CTV0001321,사월동479맞은편_100515,35.839771,128.722083,4945,4
CTV0001320,사월동510-2_100514,35.839227,128.723644,10565,4
CTV0000082,사월동646(사월어린이공원)_100606,35.837649,128.72167,10596,4
CTV0000191,성동306_100128,35.848864,128.720502,606,4
CTV0000195,성동343-3_100132,35.848646,128.720921,2110,4
CTV0000098,고모동1-2_100010,35.870359,128.666948,882,4
CTV0000269,고모동376_100277,35.857239,128.677158,1313,4
CTV0000305,고모동56_100365,35.867154,128.67019,946,4
CTV0001051,고모동684동쪽삼거리_101401,35.859456,128.661633,1968,4
CTV0001052,고모동684동쪽삼거리_북쪽_101402,35.859456,128.661633,2452,4
CTV0000689,고모동685_100975,35.858298,128.660781,794,4
CTV0001063,고모동산54-2_101413,35.866225,128.670531,61,4
CTV0000309,가천동458-1_100369,35.852701,128.685475,969,4
CTV0000308,대흥동149_100368,35.832638,128.684622,348,4
CTV0000515,대흥동149_북서쪽_100779,35.832879,128.684422,470,4
CTV0000514,대흥동149_북쪽_100778,35.832866,128.684661,145,4
CTV0000788,대흥동431_101133,35.83081,128.683797,196,4
CTV0000304,대흥동433-4_100364,35.830809,128.682984,936,4
CTV0000341,대흥동445-4_100454,35.829652,128.684304,1467,4
CTV0001093,대흥동448-1_101449,35.831069,128.684451,2426,4
CTV0001048,대흥동496-6_101398,35.829475,128.68549,621,4
CTV0000510,대흥동504_동편북쪽_100774,35.832495,128.69109,111,4
CTV0000511,대흥동504_동편남쪽_100775,35.832495,128.69109,103,4
CTV0000512,대흥동504_서편남쪽_100776,35.832632,128.689443,515,4
CTV0000513,대흥동504_서편북쪽_100777,35.832632,128.689443,427,4
CTV0001049,대흥동산34-3_101399,35.820023,128.685549,3957,4
CTV0001050,대흥동산34-3_남쪽_101400,35.820023,128.685549,2261,4
CTV0001046,삼덕동148_101396,35.833289,128.677408,781,4
CTV0001047,삼덕동148_서쪽_101397,35.833289,128.677408,80,4
CTV0001044,삼덕동213-1_101394,35.831481,128.680181,429,4
CTV0001045,삼덕동213-1_남쪽_101395,35.831481,128.680181,388,4
CTV0000901,삼덕동343-3_101251,35.829575,128.678199,1000,4
CTV0000902,삼덕동343-3_남쪽_101252,35.829575,128.678199,1696,4
CTV0000714,삼덕동473-1_101000,35.829968,128.67006,1158,4
CTV0000941,삼덕동529_101291,35.829818,128.668194,381,4
CTV0000942,삼덕동529_북쪽_101292,35.829818,128.668194,215,4
CTV0000579,삼덕동532_100865,35.829425,128.668926,72,4
CTV0000580,삼덕동532_남서쪽_100866,35.829425,128.668926,558,4
CTV0001097,삼덕동552-1_101453,35.82803007,128.6686053,176,4
CTV0001098,삼덕동552-1_남서쪽_101454,35.82803007,128.6686053,330,4
CTV0000581,삼덕동680-1_100867,35.827406,128.664905,197,4
CTV0000782,연호동105-3_101069,35.845883,128.672122,1726,4
CTV0000783,연호동105-3_남서쪽_101070,35.845883,128.672122,86,4
CTV0000663,연호동133-3_100949,35.843307,128.670727,539,4
CTV0000664,연호동133-3_남동쪽_100950,35.843307,128.670727,878,4
CTV0000665,연호동133-3_북서쪽_100951,35.843307,128.670727,92,4
CTV0000784,연호동154-44_101071,35.845645,128.673264,2289,4
CTV0000785,연호동154-44_남쪽_101072,35.845301,128.672985,455,4
CTV0000384,연호동21-9_100626,35.847367,128.671543,176,4
CTV0000774,연호동21-9_남서쪽_101061,35.847367,128.671543,112,4
CTV0000303,연호동259-1_100363,35.841429,128.67252,1356,4
CTV0000584,연호동28-1_100870,35.84734,128.673624,950,4
CTV0000585,연호동28-1_북서쪽_100871,35.84734,128.673624,550,4
CTV0000499,연호동424-3_100758,35.83695,128.66768,546,4
CTV0000586,연호동53-2_100872,35.846166,128.673851,1925,4
CTV0000587,연호동53-2_동쪽_100873,35.846166,128.673851,384,4
CTV0000369,연호동96_100558,35.84474,128.669735,836,4
CTV0000307,이천동326-2_100367,35.839499,128.658169,415,4
CTV0000767,이천동452-1_101054,35.838665,128.655953,2797,4
CTV0000768,이천동452-1_북동쪽_101055,35.838665,128.655953,826,4
CTV0000516,이천동655-144_100800,35.846702,128.607594,1114,4
CTV0002418,고산01(고산),35.843638,128.693003,253,4
CTV0002463,고산03(고산),35.843638,128.693003,6275,4
CTV0002416,고산04(고산),35.843638,128.693003,32,4
CTV0002417,고산05(고산),35.843638,128.693003,47750,4
CTV0002462,고산06(고산),35.843638,128.693003,17355,4
CTV0002419,고산07(고산),35.843638,128.693003,6879,4
CTV0002420,고산10(고산),35.843638,128.693003,375,4
CTV0002483,고산11(고산),35.843638,128.693003,396,4
CTV0002464,고산12(고산),35.843638,128.693003,5727,4
CTV0001723,고산13(고산)_,35.843638,128.693003,9995,4
CTV0001724,고산14(고산)_,35.843638,128.693003,9384,4
CTV0002486,고산16(고산),35.843638,128.693003,371,4
CTV0001909,사월03,35.833859,128.715246,1541,4
CTV0001913,사월07,35.833859,128.715246,5496,4
CTV0001915,사월09,35.833859,128.715246,1674,4
CTV0001916,사월10,35.833859,128.715246,915,4
CTV0001917,사월11,35.833859,128.715246,2432,4
CTV0001918,사월12,35.833859,128.715246,6547,4
CTV0001919,사월13,35.833859,128.715246,1963,4
CTV0001920,사월14,35.833859,128.715246,1069,4
CTV0001921,사월15,35.833859,128.715246,11913,4
CTV0001922,사월16,35.833859,128.715246,2828,4
CTV0001740,급수대(시지10),35.84351,128.703264,1484,4
CTV0001743,급식소뒤편1(시지14),35.84351,128.703264,292,4
CTV0001744,급식소뒤편2(시지15),35.84351,128.703264,658,4
CTV0002692,매호중담장(시지12),35.84351,128.703264,1163,4
CTV0001829,본관1층계단(시지06),35.84351,128.703264,2531,4
CTV0001950,식당입구(시지07),35.84351,128.703264,757,4
CTV0001951,식당출구(시지08),35.84351,128.703264,843,4
CTV0001963,쓰레기장(시지16),35.84351,128.703264,665,4
CTV0001970,영어체험실앞(시지05),35.84351,128.703264,4797,4
CTV0002628,운동장우측(시지03),35.84351,128.703264,772,4
CTV0002627,운동장좌측(시지02),35.84351,128.703264,780,4
CTV0002630,운동장파고라(시지11),35.84351,128.703264,427,4
CTV0002691,주차장(시지09),35.84351,128.703264,1906,4
CTV0002109,중앙현관(시지04),35.84351,128.703264,3445,4
CTV0002690,텃밭(시지13),35.84351,128.703264,745,4
CTV0002373,본관동편(매동02),35.8452426,128.7090979,563,4
CTV0002395,본관서편현관(매동01),35.8452426,128.7090979,247,4
CTV0002396,유치원현관(매동03),35.8452426,128.7090979,1321,4
CTV0002410,중정파고라(매동08),35.8452426,128.7090979,449,4
CTV0002374,지하주차장(매동04),35.8452426,128.7090979,94,4
CTV0002398,후관동편(매동07),35.8452426,128.7090979,305,4
CTV0002397,후관북편(매동06),35.8452426,128.7090979,3,4
CTV0002117,지킴이실(매호02),35.8414878,128.712805,8874,4
CTV0002381,본관현관문(매호13),35.8414878,128.712805,676,4
CTV0002502,우유창고(매호05),35.8414878,128.712805,6901,4
CTV0002376,급수대(매호15),35.8414878,128.712805,2428,4
CTV0002379,정문(매호01),35.8414878,128.712805,393,4
CTV0002380,강당주차장내부(매호08),35.8414878,128.712805,136,4
CTV0002501,컨테이너창고(매호16),35.8414878,128.712805,3618,4
CTV0002378,후문(매호09),35.8414878,128.712805,698,4
CTV0002166,후문운동장(매호10),35.8414878,128.712805,377,4
CTV0001480,고모동20-5(수성패밀리파크)_300070,35.870422,128.674056,25038,4
CTV0001477,고모동20-5(수성패밀리파크)_300071,35.870422,128.674056,280,4
CTV0001478,고모동20-5(수성패밀리파크)_300072,35.870422,128.674056,238,4
CTV0001479,고모동20-5(수성패밀리파크)_300073,35.870422,128.674056,282,4
CTV0000086,가천동산11-3(천을산-정상부)_600007,35.851083,128.694017,41,4
CTV0000087,욱수동산305(감태봉)_600001,35.793044,128.677286,209,4
CTV0000088,범물1동1202(대덕지)_600006,35.81555,128.652672,588,4
CTV0000089,연호동산7(연호관망대)_600004,35.8353,128.673406,18,4
CTV0000091,지산1동산12-1(조일골)_600002,35.835347,128.646047,452,4
CTV0000092,파동산18(법이산)_600005,35.816125,128.616278,84,4
CTV0000848,수성1가동106-8_101198,35.857142,128.612157,10194,4
CTV0000746,수성1가동249-73_101033,35.857446,128.610966,15975,4
CTV0001299,수성1가동259-60_100493,35.855662,128.612198,14173,4
CTV0000846,수성1가동266-3_101196,35.855207,128.611581,10675,4
CTV0000847,수성1가동266-3_동쪽_101197,35.855207,128.611581,7281,4
CTV0001254,수성1가동282(동성초교주변)_100325,35.853286,128.612139,7264,4
CTV0000313,수성1가동287-1_100373,35.851892,128.611996,5758,4
CTV0000719,수성1가동294-4_101006,35.851838,128.613264,9391,4
CTV0000720,수성1가동294-4_서쪽_101007,35.851992,128.613273,2954,4
CTV0000849,수성1가동423-5_101199,35.850779,128.612916,2988,4
CTV0001371,수성1가동426-4_100595,35.851496,128.611918,11025,4
CTV0000175,수성1가동482-5_100111,35.849985,128.612277,8038,4
CTV0000804,수성1가동515_서쪽_101154,35.849597,128.612433,1453,4
CTV0000803,수성1가동515_남쪽_101153,35.849597,128.612433,2172,4
CTV0000410,수성1가동541-4_100652,35.850078,128.611318,12201,4
CTV0001313,수성1가동573_100507,35.851172,128.611529,8919,4
CTV0001370,수성1가동609-2_100594,35.851922,128.611618,8431,4
CTV0000298,수성1가동624-1_100358,35.854116,128.612085,9525,4
CTV0000176,수성1가동641-6_100112,35.851535,128.609542,8125,4
CTV0001264,수성1가동644-14(신세계유치원)_100404,35.852148,128.609848,3296,4
CTV0000605,수성1가동646-2_100891,35.850851,128.610276,2296,4
CTV0000606,수성1가동646-2_동쪽_100892,35.850851,128.610276,3096,4
CTV0000253,수성1가동649-17_100254,35.849934,128.609011,6336,4
CTV0000099,수성1가동649-50_100011,35.850439,128.609644,5254,4
CTV0000981,수성1가동652-9_101331,35.849922,128.61035,2330,4
CTV0000373,수성1가동655-9_100610,35.849677,128.609531,8339,4
CTV0000254,수성1가동671-42_100255,35.858265,128.611137,17185,4
CTV0001298,수성1가동82-6_100492,35.858421,128.612684,7814,4
CTV0000982,수성1가동96-150_101332,35.856522,128.608812,5116,4
CTV0000983,수성1가동96-150_남쪽_101333,35.856522,128.608812,3013,4
CTV0000537,수성1가동96-244_100823,35.859885,128.609817,3184,4
CTV0000569,수성1가동96-244_북쪽_100855,35.859885,128.609817,2287,4
CTV0000258,수성2가동117_100259,35.85103,128.615438,3735,4
CTV0001427,수성2가동119-2(동일초교)_101092,35.857299,128.615417,2932,4
CTV0001428,수성2가동119-2(동일초교)동쪽_101093,35.857299,128.615417,6588,4
CTV0001382,수성2가동125-1_100620,35.856922,128.615927,6674,4
CTV0000538,수성2가동136-2_100824,35.856683,128.614992,1296,4
CTV0000539,수성2가동136-2_서쪽_100825,35.856683,128.614992,3745,4
CTV0000411,수성2가동145-1_100653,35.85613,128.615218,4157,4
CTV0000678,수성2가동151-3_100964,35.85557,128.615481,3969,4
CTV0000240,수성2가동156-1_100179,35.855074,128.615754,3756,4
CTV0000850,수성2가동163-2_101200,35.855046,128.614883,2850,4
CTV0000238,수성2가동17-1_100177,35.85814788,128.6173291,6100,4
CTV0000679,수성2가동17-1_남쪽_100965,35.85814788,128.6173291,7733,4
CTV0001290,수성2가동193(동성초)_100450,35.853234,128.614333,5841,4
CTV0000607,수성2가동199-1_100893,35.852671,128.615219,1729,4
CTV0000608,수성2가동199-1_동쪽_100894,35.852671,128.615219,1947,4
CTV0000239,수성2가동202-13_100178,35.852266,128.614238,4850,4
CTV0000177,수성2가동208-1_100113,35.85216,128.615486,4229,4
CTV0000374,수성2가동235-5_100611,35.856513,128.614564,2940,4
CTV0000241,수성2가동246-1_100180,35.855617,128.614488,3568,4
CTV0000786,수성2가동28-6_101131,35.85665297,128.6171944,8342,4
CTV0001253,수성2가동290-3(동성초교주변)_100324,35.851695,128.613732,7618,4
CTV0000112,수성2가동73-1_100026,35.853717,128.615706,10155,4
CTV0000349,수성3가동100_100462,35.8512397,128.6205687,11726,4
CTV0000067,수성3가동130-2(새마을어린이공원)_100485,35.857116,128.620276,7893,4
CTV0000357,수성3가동200-7_100546,35.853509,128.618677,5387,4
CTV0000299,수성3가동211-1_100359,35.852887,128.620093,3265,4
CTV0000033,수성3가동216(수성어린이공원)_100430,35.8526,128.618832,7971,4
CTV0000263,수성3가동232-6_100271,35.851969,128.618521,3683,4
CTV0000984,수성3가동244-9_북쪽_101334,35.850765,128.619818,1412,4
CTV0001305,수성3가동255-3_100499,35.858732,128.61927,6595,4
CTV0000985,수성3가동261-3_101335,35.85883902,128.6177276,13000,4
CTV0000986,수성3가동261-3_동쪽_101336,35.85883902,128.6177276,4514,4
CTV0000540,수성3가동322-1_100826,35.85489354,128.6186914,14874,4
CTV0000541,수성3가동322-1_서쪽_100827,35.85489354,128.6186914,6377,4
CTV0000747,수성3가동347-4_101034,35.853034,128.617751,1500,4
CTV0000413,수성3가동363-1_100655,35.852513,128.618559,5020,4
CTV0001270,수성3가동37-9(소암유치원)_100410,35.857005,128.620444,5719,4
CTV0000414,수성3가동386-2_100656,35.85086,128.618288,5423,4
CTV0001074,수성3가동391-2_101427,35.85095843,128.6169953,7371,4
CTV0001075,수성3가동391-2_동쪽_101428,35.85095843,128.6169953,2719,4
CTV0000412,수성3가동92-7_100654,35.851912,128.620018,4459,4
CTV0000235,수성4가동1000-7_100174,35.8607,128.619967,7231,4
CTV0000034,수성4가동1009-2(호돌이어린이공원)_100431,35.860999,128.620127,4448,4
CTV0000987,수성4가동1019-26_101337,35.86053,128.619387,3907,4
CTV0000475,수성4가동1020-17_100717,35.86043,128.61825,3468,4
CTV0000481,수성4가동1020-17_동쪽_100723,35.86044,128.618356,1875,4
CTV0000236,수성4가동1023-43_100175,35.861079,128.617129,4772,4
CTV0000542,수성4가동1026-23_100828,35.863629,128.617361,15005,4
CTV0000543,수성4가동1026-23_서쪽_100829,35.863629,128.617361,4550,4
CTV0000138,수성4가동1028-10_100060,35.862314,128.616958,46,4
CTV0000243,수성4가동1028-27_100182,35.861362,128.61663,6254,4
CTV0000382,수성4가동1066-2_100624,35.862728,128.616431,1523,4
CTV0000242,수성4가동1085-21_100181,35.860375,128.616383,10434,4
CTV0000641,수성4가동1090-15(수성근린공원서편)_100927,35.860536,128.614565,9836,4
CTV0001283,수성4가동1090-5(코오롱아인슈타인유치원)_100423,35.863658,128.614382,12160,4
CTV0001284,수성4가동1090-6(코오롱아인슈타인유치원)_100424,35.861645,128.614302,19294,4
CTV0000851,수성4가동1120-2_101201,35.86449,128.61724,4790,4
CTV0000852,수성4가동1120-2_북서쪽_101202,35.86449,128.61724,6800,4
CTV0001384,수성4가동1123-7_100622,35.864567,128.616013,7516,4
CTV0001385,수성4가동1125-3_100623,35.865641,128.615627,2863,4
CTV0000748,수성4가동1126-9_101035,35.865422,128.616641,6175,4
CTV0000749,수성4가동1126-9_서쪽_101036,35.865422,128.616641,2886,4
CTV0000137,수성4가동1132-12_100059,35.866428,128.617075,3296,4
CTV0000120,수성4가동1138-16_100035,35.866533,128.615797,3033,4
CTV0000415,수성4가동1145-12_100657,35.866797,128.615123,2111,4
CTV0000093,수성4가동1190-3_100005,35.86338,128.612365,7577,4
CTV0000348,수성4가동1190-42_100461,35.862106,128.612343,2466,4
CTV0000178,수성4가동1196-9_100114,35.862271,128.611415,2722,4
CTV0000609,수성4가동1236-17_100895,35.861627,128.610554,2202,4
CTV0000610,수성4가동1236-17_동쪽_100896,35.861627,128.610554,1524,4
CTV0000853,수성4가동1315-10_101203,35.86105,128.612252,2407,4
CTV0000854,수성4가동1315-10_서쪽_101204,35.86105,128.612252,2151,4
CTV0000139,수성4가동985-43_100061,35.860363,128.621364,3305,4
CTV0000234,수성4가동985-98_100173,35.860339,128.622236,14441,4
CTV0000315,중동100-3_100375,35.844281,128.613245,7489,4
CTV0000166,중동108-1_100098,35.842546,128.61347,5309,4
CTV0000345,중동113-4_100458,35.84493,128.613666,6182,4
CTV0000648,중동118-10_100934,35.843463,128.614689,2265,4
CTV0000649,중동118-10_동쪽_100935,35.843463,128.614689,1873,4
CTV0000650,중동118-10_북쪽_100936,35.843463,128.614689,974,4
CTV0000008,중동12(무궁화어린이공원)_100241,35.850822,128.615781,7997,4
CTV0000426,중동124_100668,35.844811,128.615713,3430,4
CTV0000027,중동127(상록수어린이공원)_100289,35.843976,128.615618,2821,4
CTV0000754,중동135-5_101041,35.843368,128.616109,1208,4
CTV0000755,중동135-5_서쪽_101042,35.843368,128.616109,5610,4
CTV0000212,중동14-7_100151,35.850709,128.615007,3114,4
CTV0000867,중동155-5_101217,35.84271,128.615786,2532,4
CTV0000868,중동155-5_서쪽_101218,35.84271,128.615786,1209,4
CTV0000107,중동165-3_100020,35.841659,128.615718,4167,4
CTV0000035,중동171(중동어린이공원)_100432,35.841472,128.615408,6184,4
CTV0000132,중동18-1_100047,35.8489,128.615759,5504,4
CTV0000425,중동185-1_100667,35.841451,128.614221,4718,4
CTV0000615,중동23-9_100901,35.849632,128.615708,3673,4
CTV0000616,중동23-9_북쪽_100902,35.849632,128.615708,2269,4
CTV0001078,중동24-6_101431,35.84932,128.614988,1777,4
CTV0000419,중동34-4_100661,35.849013,128.613645,968,4
CTV0000359,중동39-4_100548,35.8483,128.613967,4933,4
CTV0000424,중동40-15_100666,35.839301,128.611083,4322,4
CTV0000344,중동400-8_100457,35.839301,128.611083,2682,4
CTV0000420,중동41-6_100662,35.839762,128.610299,3843,4
CTV0001251,중동410-1(삼육초교주변)_100322,35.839762,128.610299,1945,4
CTV0000491,중동425-5_100750,35.841538,128.611979,5308,4
CTV0001301,중동442-3_100495,35.84244,128.6104,1940,4
CTV0000339,중동494_100452,35.8434111,128.6106068,11717,4
CTV0000096,중동500-18_100008,35.84464,128.610858,8846,4
CTV0001431,중동506-14(중동어린이집)_101096,35.847171,128.610801,4003,4
CTV0001432,중동506-14(중동어린이집)동쪽_101097,35.847171,128.610801,4967,4
CTV0000488,중동515-4_100730,35.847974,128.611316,5501,4
CTV0001002,중동515-4_동쪽_101352,35.847983,128.611316,1272,4
CTV0001314,중동526-1_100508,35.849125,128.611575,6348,4
CTV0000417,중동532-168_100659,35.846534,128.60915,3316,4
CTV0000682,중동532-294_100968,35.844658,128.609095,4850,4
CTV0000683,중동532-294_동쪽_100969,35.844658,128.609095,4551,4
CTV0000213,중동532-309_100152,35.845388,128.608564,192,4
CTV0000999,중동417-45_101349,35.84106877,128.6109799,6692,4
CTV0001000,중동417-45_동쪽_101350,35.84106877,128.6109799,3273,4
CTV0001107,중동537-8(부성자원앞)_동쪽_101464,35.84803,128.60959,920,4
CTV0000264,중동537-8_100272,35.84803,128.60959,3076,4
CTV0000422,중동544-18_100664,35.845231,128.610547,6338,4
CTV0001300,중동551-177_100494,35.843727,128.609088,4014,4
CTV0000617,중동551-3_100903,35.842642,128.608624,2856,4
CTV0000618,중동551-3_북쪽_100904,35.842642,128.608624,2029,4
CTV0000866,중동571_101216,35.841604,128.610257,9597,4
CTV0001250,중동595-2(삼육초교주변)_100321,35.839979,128.610188,5869,4
CTV0000490,중동600-1_100749,35.838936,128.609949,5498,4
CTV0001259,중동609-1(리리유치원)_100399,35.840062,128.609104,2833,4
CTV0000421,중동74-8_100663,35.846177,128.615233,1479,4
CTV0000418,중동9-10_100660,35.85037,128.614149,4908,4
CTV0001001,중동91-3_동쪽_101351,35.845593,128.613773,1980,4
CTV0000133,중동96-12_100048,35.845925,128.61372,5847,4
CTV0001659,2동서편담장(동성11),35.853031,128.612508,3036,4
CTV0001660,2동앞통행로(동성08),35.853031,128.612508,6106,4
CTV0002580,3동앞주차장(동성10),35.853031,128.612508,4597,4
CTV0001738,급수대(동성01),35.853031,128.612508,5357,4
CTV0001741,급수대서쪽담장(동성12),35.853031,128.612508,2025,4
CTV0002579,기상대옆벤치(동성05),35.853031,128.612508,3154,4
CTV0001872,본관서편담장(동성13),35.853031,128.612508,4649,4
CTV0002577,본관앞도서관연결통로(동성07),35.853031,128.612508,941,4
CTV0001998,운동장동쪽진입로(동성02),35.853031,128.612508,2052,4
CTV0002033,정글집주변(동성09),35.853031,128.612508,399,4
CTV0002055,정문주변(동성06),35.853031,128.612508,5642,4
CTV0002564,후문주변(동성03),35.853031,128.612508,6929,4
CTV0002578,후문파고라(동성04),35.853031,128.612508,5190,4
CTV0002516,놀이터(동일12),35.85801,128.616951,7098,4
CTV0001855,본관뒤편(동일05),35.85801,128.616951,2870,4
CTV0002514,본관측편(동일04),35.85801,128.616951,3062,4
CTV0002512,본관현관앞(동일01),35.85801,128.616951,339,4
CTV0001894,본관화장실쪽(동일06),35.85801,128.616951,302,4
CTV0002556,서편교실뒤편(동일03),35.85801,128.616951,2307,4
CTV0002513,서편후문(동일02),35.85801,128.616951,36,4
CTV0002518,쓰레기분리수거장(동일14),35.85801,128.616951,1079,4
CTV0002558,정문(동일09),35.85801,128.616951,729,4
CTV0002073,주차장1(동일07),35.85801,128.616951,1427,4
CTV0002078,주차장2(동일08),35.85801,128.616951,568,4
CTV0002515,필로티주차장뒤쪽(동일11),35.85801,128.616951,782,4
CTV0002557,후문(동일10),35.85801,128.616951,640,4
CTV0002517,후문주차장(동일13),35.85801,128.616951,461,4
CTV0001833,본관3층복도(삼육01),35.839911,128.610579,423,4
CTV0001788,다니엘관1층(삼육02),35.839911,128.610579,955,4
CTV0001828,본관1층(삼육03),35.839911,128.610579,2984,4
CTV0001831,본관2층(삼육04),35.839911,128.610579,3234,4
CTV0002143,행정실뒷편(삼육05),35.839911,128.610579,2091,4
CTV0001982,운동장(삼육06),35.839911,128.610579,2069,4
CTV0002629,다니엘관뒷편(삼육07),35.839911,128.610579,35,4
CTV0001983,운동장(삼육08),35.839911,128.610579,1870,4
CTV0001984,운동장(삼육09),35.839911,128.610579,1822,4
CTV0002576,돌봄교실및현관출입구(수성12),35.8371448,128.6100157,48,4
CTV0002660,동편현관외벽(수성16),35.8371448,128.6100157,2320,4
CTV0002575,본관뒤편출입문(수성11),35.8371448,128.6100157,316,4
CTV0002659,수영장출입구(수성14),35.8371448,128.6100157,170,4
CTV0002566,수영장출입문(수성02),35.8371448,128.6100157,108,4
CTV0002657,어린이놀이시설(수성15),35.8371448,128.6100157,302,4
CTV0002570,운동장좌측(수성06),35.8371448,128.6100157,161,4
CTV0002567,유치원놀이터(수성03),35.8371448,128.6100157,154,4
CTV0002565,정문(수성01),35.8371448,128.6100157,156,4
CTV0002574,조례대(수성10),35.8371448,128.6100157,165,4
CTV0002572,주차장동편(수성08),35.8371448,128.6100157,316,4
CTV0002571,주차장뒤편(수성07),35.8371448,128.6100157,279,4
CTV0002658,텃밭및주차장(수성13),35.8371448,128.6100157,1116,4
CTV0002568,후문출입구(수성04),35.8371448,128.6100157,2572,4
CTV0001080,파동1000_101433,35.81289,128.618127,6425,4
CTV0001081,파동1000_동남쪽_101434,35.81289,128.618127,9739,4
CTV0000062,파동110-1(파동어린이공원)_100480,35.820963,128.614145,4771,4
CTV0001437,파동110-125(키즈브라운어린이집)_101102,35.818423,128.614627,919,4
CTV0001438,파동110-125(키즈브라운어린이집)북쪽_101103,35.818423,128.614627,920,4
CTV0000218,파동118-3_100157,35.818978,128.615628,1318,4
CTV0000557,파동118-300_100843,35.817937,128.615957,7831,4
CTV0000558,파동118-300_남동쪽_100844,35.817937,128.615957,6328,4
CTV0001329,파동138-46_100523,35.817364,128.614373,1580,4
CTV0000559,파동142-19_100845,35.817032,128.615026,8654,4
CTV0000147,파동146-8_100070,35.816304,128.61428,9384,4
CTV0000621,파동148-31_100907,35.815392,128.61433,1094,4
CTV0000622,파동148-31_남쪽_100908,35.815392,128.61433,3198,4
CTV0001061,파동152-20_101411,35.815485,128.614887,6936,4
CTV0000757,파동153_서쪽_101044,35.81397,128.618825,1389,4
CTV0000758,파동153_동쪽_101045,35.81397,128.618825,1248,4
CTV0001011,파동162-3_101361,35.814261,128.614844,6661,4
CTV0001012,파동162-3_남쪽_101362,35.814261,128.614844,2789,4
CTV0000439,파동169-3_100681,35.813138,128.615743,21214,4
CTV0000446,파동193-2_100688,35.807047,128.620835,9272,4
CTV0000438,파동23-41_100680,35.819791,128.61153,2031,4
CTV0000437,파동23-61_100679,35.819783,128.612012,1639,4
CTV0000651,파동23-87_100937,35.818654,128.612314,1217,4
CTV0000653,파동23-87_남쪽_100939,35.818654,128.612314,2933,4
CTV0000652,파동23-87_북쪽_100938,35.818654,128.612314,1463,4
CTV0001013,파동24-17_101363,35.820371,128.611668,1312,4
CTV0001014,파동24-17_동쪽_101364,35.820371,128.611668,360,4
CTV0000926,파동251-2_101276,35.811709,128.620783,1999,4
CTV0000928,파동251-2_남쪽_101278,35.811709,128.620783,2290,4
CTV0000927,파동251-2_동쪽_101277,35.811709,128.620783,197,4
CTV0000440,파동259_100682,35.812476,128.620598,2784,4
CTV0000442,파동307_100684,35.81071,128.621478,1741,4
CTV0000929,파동339-4_101279,35.81081895,128.6199642,4726,4
CTV0000930,파동339-4_동쪽_101280,35.81081895,128.6199642,3714,4
CTV0000931,파동339-4_서쪽_101281,35.81081895,128.6199642,4847,4
CTV0000441,파동345-5_100683,35.81104,128.619278,1127,4
CTV0001015,파동349-7_101365,35.81020197,128.6199336,2077,4
CTV0001016,파동349-7_서쪽_101366,35.81020197,128.6199336,3474,4
CTV0000361,파동387-1_100550,35.809788,128.621253,4070,4
CTV0000871,파동390_101221,35.809125,128.621455,2907,4
CTV0000872,파동390_서쪽_101222,35.809125,128.621455,570,4
CTV0000494,파동446-3_100753,35.807306,128.624237,481,4
CTV0000713,파동446-3_100999,35.806452,128.622843,7143,4
CTV0000444,파동471-4_100686,35.807862,128.621919,2586,4
CTV0000873,파동488-14_101223,35.806447,128.621114,20480,4
CTV0000874,파동488-14_북동쪽_101224,35.806447,128.621114,2275,4
CTV0000436,파동49-4_100678,35.82453,128.610882,4481,4
CTV0000681,파동517-1_북쪽_100967,35.811221,128.618151,8007,4
CTV0000443,파동528-1_100685,35.81091,128.617443,2207,4
CTV0000219,파동536-1_100158,35.80897,128.618721,19665,4
CTV0000445,파동540-9_100687,35.807891,128.619719,14243,4
CTV0001326,파동56-11_100520,35.824369,128.611799,9127,4
CTV0001328,파동597-24_100522,35.819226,128.614276,3758,4
CTV0001239,파동616-5(파동초교주변)_100310,35.82517,128.609174,16264,4
CTV0000168,파동68-7_100103,35.822127,128.613713,5069,4
CTV0001238,파동8_100309,35.82495,128.608164,3012,4
