rank,cctvUid,cctvNm,cctvCount,lat,lon
789,CTV0002432,본관1층동쪽출입문뒤(지봉10),12067,35.825289,128.640523
790,CTV0001954,신관남쪽옆면(범일12)-,12065,35.816243,128.639464
791,CTV0000806,범어1동592-7_서쪽_101156,12063,35.856157,128.626949
792,CTV0002480,신관필로티(지봉14),12042,35.825289,128.640523
793,CTV0002156,후관서편(신매06),12011,35.836088,128.708975
794,CTV0002530,3동동쪽출입구(두산13),12003,35.832514,128.625868
795,CTV0001156,신매동30_북동쪽_101513,11985,35.83545,128.712704
796,CTV0001194,두산동40-4_동쪽_100215,11916,35.838062,128.620297
797,CTV0000236,수성4가동1023-43_100175,11915,35.861079,128.617129
798,CTV0000345,중동113-4_100458,11911,35.84493,128.613666
799,CTV0000929,파동339-4_101279,11851,35.81081895,128.6199642
800,CTV0001290,수성2가동193(동성초)_100450,11816,35.853234,128.614333
801,CTV0001221,황금2동818-8(황금초교주변)_100292,11813,35.843434,128.617753
802,CTV0001270,수성3가동37-9(소암유치원)_100410,11808,35.857005,128.620444
803,CTV0000367,만촌3동863_100556,11799,35.853119,128.651466
804,CTV0000463,지산2동1246_100705,11779,35.823544,128.626644
805,CTV0001287,지산1동1035-6(두산초)_100447,11774,35.832516,128.626601
806,CTV0002623,식당앞(범어07),11750,35.85037,128.614149
807,CTV0001121,범어3동3-9_북서쪽_101478,11718,35.861043,128.625371
808,CTV0001256,지산1동1023-1(남양학교)_100327,11698,35.832812,128.629475
809,CTV0000455,지산1동978-1_100697,11688,35.836007,128.627817
810,CTV0002468,우유창고(노변03),11685,35.8377186,128.6974833
811,CTV0000377,지산2동1184-2_100614,11651,35.822525,128.625815
812,CTV0000117,시지동493_100032,11646,35.837662,128.6951
813,CTV0001203,만촌2동981-31_100224,11629,35.866299,128.647506
814,CTV0002394,놀이터옆(대청13),11628,35.851036,128.650413
815,CTV0002489,늘솔마루방향(파동06),11604,35.824284,128.60801
816,CTV0000490,중동600-1_100749,11601,35.838936,128.609949
817,CTV0000357,수성3가동200-7_100546,11599,35.853509,128.618677
818,CTV0001154,욱수동251-3_북동쪽_101511,11584,35.833885,128.711202
819,CTV0001134,범어2동161-3_서쪽_101491,11573,35.859712,128.632243
820,CTV0001329,파동138-46_100523,11567,35.817364,128.614373
821,CTV0001054,사월동209_101404,11566,35.842206,128.719016
822,CTV0000204,황금2동788-5_100141,11554,35.845634,128.622294
823,CTV0000064,지산1동1280(수동어린이공원)_100482,11550,35.825316,128.637108
824,CTV0002209,상동248-8_북쪽_101539,11537,35.834538,128.609245
825,CTV0000428,상동20-8_100670,11531,35.839095,128.613588
826,CTV0002463,고산03(고산),11494,35.843638,128.693003
827,CTV0001040,욱수동178_남쪽_101390,11474,35.830224,128.71007
828,CTV0000160,황금2동767-1_100086,11447,35.845976,128.617794
829,CTV0001462,매호동574-2(매호초교)_101127,11429,35.841532,128.714977
830,CTV0000253,수성1가동649-17_100254,11397,35.849934,128.609011
831,CTV0001291,범어2동135-12_100451,11386,35.86599,128.631866
832,CTV0000133,중동96-12_100048,11365,35.845925,128.61372
833,CTV0001100,매호동1327-17_동쪽_101456,11343,35.844034,128.706796
834,CTV0002227,욱수동238-2_101557,11340,35.831681,128.71067
835,CTV0000351,범어2동235-1_100464,11328,35.861215,128.638724
836,CTV0001118,황금2동809-18_남쪽_101475,11291,35.844378,128.619023
837,CTV0001918,사월12,11283,35.833859,128.715246
838,CTV0001082,두산동149-12_101435,11276,35.833805,128.61839
839,CTV0000594,범어2동52-15_서쪽_100880,11271,35.863797,128.629984
840,CTV0000454,지산1동977-1_100696,11229,35.836781,128.62889
841,CTV0000548,황금2동753-12_100834,11225,35.849396,128.617392
842,CTV0000067,수성3가동130-2(새마을어린이공원)_100485,11192,35.857116,128.620276
843,CTV0000166,중동108-1_100098,11137,35.842546,128.61347
844,CTV0000890,범물2동887_101240,11124,35.81512863,128.6495483
845,CTV0001307,욱수동241-10_100501,11115,35.832398,128.710165
846,CTV0001882,본관중앙앞쪽(범일14)-,11085,35.816243,128.639464
847,CTV0000572,범물1동1261남서쪽사거리_100858,11081,35.823695,128.643021
848,CTV0000026,만촌2동991-8(무열어린이공원)_100288,11057,35.865537,128.647839
849,CTV0000132,중동18-1_100047,11055,35.8489,128.615759
850,CTV0000199,범어4동206-10_100136,11026,35.858241,128.637734
851,CTV0000982,수성1가동96-150_101332,11020,35.856522,128.608812
852,CTV0001315,두산동742-2_100509,11007,35.824529,128.626135
853,CTV0001187,범물1동1265-10_100208,10992,35.822763,128.644411
854,CTV0000938,범물1동산205-7_101288,10984,35.815948,128.652813
855,CTV0000793,만촌1동190-6_101138,10979,35.87637,128.646021
856,CTV0000332,상동147-2_100392,10973,35.83527,128.607648
857,CTV0001145,상동182-3(이서공원)_남쪽_101502,10970,35.836365,128.606684
858,CTV0002329,중동132-3_서쪽_101588,10938,35.845062,128.616138
859,CTV0000414,수성3가동386-2_100656,10934,35.85086,128.618288
860,CTV0001180,지산1동1154-3_100201,10932,35.826757,128.629721
861,CTV0001432,중동506-14(중동어린이집)동쪽_101097,10925,35.847171,128.610801
862,CTV0000313,수성1가동287-1_100373,10910,35.851892,128.611996
863,CTV0000857,황금1동395-1_101207,10886,35.843081,128.635171
864,CTV0002348,신매동162-5_남동쪽_101608,10852,35.835804,128.711006
865,CTV0000012,범물1동1283-1(용지어린이공원)_100245,10818,35.82098,128.646245
866,CTV0000334,상동161-7_100394,10799,35.836694,128.607911
867,CTV0001043,시지동252-4_동쪽_101393,10798,35.842,128.694166
868,CTV0000593,범어2동52-15_100879,10786,35.863797,128.629984
869,CTV0002502,우유창고(매호05),10781,35.8414878,128.712805
870,CTV0000613,황금2동876-4_100899,10769,35.842175,128.6198
871,CTV0000748,수성4가동1126-9_101035,10730,35.865422,128.616641
872,CTV0001514,만촌2동715-1(모명재)_300048,10707,35.858389,128.65158
873,CTV0002031,장미반출입현관위(대청20),10691,35.851036,128.650413
874,CTV0000292,범어3동1991_100352,10688,35.867096,128.622082
875,CTV0001899,북쪽현관(동산15),10670,35.84907,128.627928
876,CTV0002309,만촌3동1025-78_서쪽_101568,10655,35.857579,128.644301
877,CTV0000467,범물2동1378-7_100709,10650,35.816404,128.643702
878,CTV0001207,만촌2동935-1_100228,10607,35.864738,128.639248
879,CTV0002345,신매동604-4_101605,10586,35.830649,128.703219
880,CTV0002422,중앙뜰(청림05),10585,35.835638,128.703309
881,CTV0000487,만촌1동674-12_100729,10584,35.871055,128.647096
882,CTV0000047,만촌2동1023-11(광명어린이공원)_100444,10577,35.860035,128.641518
883,CTV0000056,만촌3동870-13(만촌어린이공원)_100473,10573,35.850629,128.652999
884,CTV0000360,상동36-3_100549,10571,35.838356,128.613719
885,CTV0000482,범어2동53-3_동쪽_100724,10555,35.865558,128.629785
886,CTV0002314,범어2동396-2_동쪽_101573,10552,35.8644,128.635294
887,CTV0000931,파동339-4_서쪽_101281,10544,35.81081895,128.6199642
888,CTV0000944,만촌1동350-1_101294,10542,35.875846,128.649034
889,CTV0002597,본관조례대(파동13),10530,35.824284,128.60801
890,CTV0000491,중동425-5_100750,10526,35.841538,128.611979
891,CTV0002266,범물1동1221-26_400009,10519,35.815638,128.652865
892,CTV0000887,지산2동1197_남쪽_101237,10519,35.819976,128.630089
893,CTV0000075,시지동498-1(미진어린이공원)_100542,10518,35.837131,128.696746
894,CTV0002344,범물1동1311_서쪽_101604,10496,35.816785,128.646237
895,CTV0000811,범어2동52-29_101161,10488,35.864564,128.630784
896,CTV0001035,범물2동1380_동쪽_101385,10449,35.81724,128.643014
897,CTV0002599,서관식당측면(동도07),10449,35.857024,128.623882
898,CTV0002232,욱수동산48_600009,10440,35.823437,128.705183
899,CTV0002259,욱수동695-55_400002,10437,35.823888,128.705595
900,CTV0000930,파동339-4_동쪽_101280,10425,35.81081895,128.6199642
901,CTV0000034,수성4가동1009-2(호돌이어린이공원)_100431,10388,35.860999,128.620127
902,CTV0001262,지산2동1186-3(한국예술유치원)_100402,10363,35.822072,128.627322
903,CTV0000787,황금2동806-11_101132,10343,35.845197,128.617787
904,CTV0002752,욱수동213-1_북쪽_101660,10336,35.830217,128.709156
905,CTV0002536,동관앞운동장(만촌04),10322,35.866863,128.647761
906,CTV0002528,운동장북서쪽(두산12),10312,35.832514,128.625868
907,CTV0000423,범어1동806-106_100665,10303,35.852812,128.621299
908,CTV0002308,만촌3동1025-78_동쪽_101567,10289,35.857579,128.644301
909,CTV0000680,황금2동834-1_100966,10268,35.842436,128.622032
910,CTV0000859,황금2동751-9_101209,10249,35.84733,128.618259
911,CTV0001053,시지동493-15_101403,10228,35.837662,128.6951
912,CTV0000705,두산동139-7_동쪽_100991,10213,35.834592,128.61934
913,CTV0000186,만촌3동881-18_100122,10184,35.848271,128.651851
914,CTV0000436,파동49-4_100678,10180,35.82453,128.610882
915,CTV0000007,황금2동721(수목어린이공원)_100240,10179,35.849281,128.617939
916,CTV0002211,욱수동71-3_북쪽_101541,10170,35.826086,128.705473
917,CTV0000886,지산2동1197_북서쪽_101236,10165,35.819976,128.630089
918,CTV0001913,사월07,10149,35.833859,128.715246
919,CTV0001285,만촌2동983-39(만촌어린이집)_100425,10145,35.865975,128.645001
920,CTV0000694,상동397-6_100980,10142,35.831616,128.614321
921,CTV0001174,범어4동330_100195,10115,35.851228,128.638583
922,CTV0000450,두산동137-16_100692,10101,35.834477,128.617772
923,CTV0000755,중동135-5_서쪽_101042,10084,35.843368,128.616109
924,CTV0000129,지산2동1210-5_100044,10068,35.818416,128.635268
925,CTV0001066,범어1동800-39_남서쪽_101418,10036,35.85701522,128.622422
926,CTV0001124,범어4동63-7_북쪽_101481,10032,35.857232,128.642875
927,CTV0000808,범어1동906-1_북서쪽_101158,10028,35.852257,128.627576
928,CTV0000035,중동171(중동어린이공원)_100432,10028,35.841472,128.615408
929,CTV0001015,파동349-7_101365,10015,35.81020197,128.6199336
930,CTV0000738,범어3동481-1_북서쪽_101025,10013,35.862481,128.623232
931,CTV0000099,수성1가동649-50_100011,10009,35.850439,128.609644
932,CTV0000413,수성3가동363-1_100655,10009,35.852513,128.618559
933,CTV0000100,만촌1동448-5_100012,9979,35.872285,128.642254
934,CTV0001439,두산동30(들안길초교)_101104,9965,35.839193,128.617748
935,CTV0000965,만촌1동445-7_동쪽_101315,9963,35.872624,128.643388
936,CTV0000164,지산1동1064-12_100092,9949,35.831611,128.625656
937,CTV0001321,사월동479맞은편_100515,9947,35.839771,128.722083
938,CTV0002217,만촌3동1047-11맞은편_북서쪽_101547,9931,35.856381,128.647094
939,CTV0000424,중동40-15_100666,9922,35.839301,128.611083
940,CTV0000624,두산동79-10_남쪽_100910,9907,35.835179,128.619298
941,CTV0000083,범물1동964_700009,9905,35.814136,128.6635
942,CTV0001215,신매동54-11(사월초교)_100262,9845,35.834518,128.715031
943,CTV0001000,중동417-45_동쪽_101350,9839,35.84106877,128.6109799
944,CTV0000997,황금2동726-2_101347,9806,35.849277,128.619607
945,CTV0000331,상동147-1_100391,9797,35.8355,128.607439
946,CTV0000712,황금2동830-21_100998,9794,35.843559,128.620499
947,CTV0001383,매호동1010_100621,9793,35.844219,128.709358
948,CTV0000011,두산동141(아랫마을어린이공원)_100244,9793,35.834078,128.619898
949,CTV0000364,범물2동853_100553,9784,35.815012,128.645856
950,CTV0000841,만촌2동992-56_101191,9761,35.864092,128.648076
951,CTV0000280,만촌2동935-19_100338,9671,35.864192,128.639392
952,CTV0001031,지산2동1275-10_북동쪽_101381,9662,35.820908,128.639034
953,CTV0000780,지산1동305-1_101067,9650,35.823666,128.639783
954,CTV0002533,급식실후문(만촌02),9650,35.866863,128.647761
955,CTV0000149,신매동599-7_100072,9640,35.8313,128.703795
956,CTV0001450,범물2동1338_북서쪽_(사랑숲(예쁜)유치원)_101115,9635,35.819507,128.637499
957,CTV0000622,파동148-31_남쪽_100908,9624,35.815392,128.61433
958,CTV0001146,상동182-3(이서공원)_북쪽_101503,9599,35.836365,128.606684
959,CTV0002510,3동뒤편동쪽(두산07),9591,35.832514,128.625868
960,CTV0000519,범어1동산169-1_100805,9582,35.852755,128.629027
961,CTV0002423,중앙주차장(청림06),9542,35.835638,128.703309
962,CTV0000240,수성2가동156-1_100179,9535,35.855074,128.615754
963,CTV0002300,만촌1동643-9_남동쪽_101559,9518,35.873144,128.644363
964,CTV0002652,학교정문주차장방향(파동16),9498,35.824284,128.60801
965,CTV0001434,상동13-4(진선미어린이집)서쪽_101099,9491,35.835191,128.609125
966,CTV0001241,신매동595-1(청림초교주변)_100312,9486,35.83441657,128.7043568
967,CTV0001689,강당연결통로(동천11),9483,35.865813,128.625014
968,CTV0000400,황금2동706-13주변_100642,9468,35.849843,128.62144
969,CTV0000592,범어1동646-1_서쪽_100878,9449,35.850213,128.629047
970,CTV0000191,성동306_100128,9439,35.848864,128.720502
971,CTV0000386,범어2동253-22_100628,9422,35.861021,128.63647
972,CTV0002367,조회대(대청09),9380,35.851036,128.650413
973,CTV0001059,매호동1340-6_북쪽_101409,9324,35.842501,128.699706
974,CTV0002213,매호동2-5_북동쪽_101543,9259,35.860802,128.715117
975,CTV0000222,만촌1동233_100161,9257,35.876562,128.649031
976,CTV0000143,만촌1동662-16_100066,9252,35.869503,128.642706
977,CTV0000177,수성2가동208-1_100113,9239,35.85216,128.615486
978,CTV0000126,황금2동707-6_100041,9234,35.850521,128.622255
979,CTV0000701,두산동164-13_서쪽_100987,9203,35.831317,128.619767
980,CTV0000097,두산동154-14_100009,9182,35.833119,128.61783
981,CTV0000264,중동537-8_100272,9166,35.84803,128.60959
982,CTV0001844,본관동편(신매08),9162,35.836088,128.708975
983,CTV0001216,신매동66-2(사월초교)_100263,9145,35.834292,128.714234
984,CTV0000435,상동612-27주변_100677,9145,35.828329,128.60956
985,CTV0002055,정문주변(동성06),9142,35.853031,128.612508
986,CTV0000477,범어2동141-1_100719,9122,35.864232,128.634272
987,CTV0000614,황금2동876-4_남쪽_100900,9120,35.842175,128.6198
988,CTV0000832,만촌1동444-7_북쪽_101182,9095,35.873118,128.641626
989,CTV0001113,황금2동872-2_서쪽_101470,9086,35.841043,128.619776
990,CTV0000302,지산1동396-2_100362,9085,35.824474,128.638619
991,CTV0000393,만촌1동342-14_남쪽사거리_100635,9081,35.874313,128.649655
992,CTV0001838,본관당직실위(만촌10)_,9076,35.866863,128.647761
993,CTV0000869,상동323-4_북쪽_101219,9074,35.833844,128.609633
994,CTV0000940,범물1동산205-7_남서쪽_101290,9074,35.815948,128.652813
995,CTV0002030,장미동산방향(지봉16),9073,35.825289,128.640523
996,CTV0001917,사월11,9025,35.833859,128.715246
997,CTV0002117,지킴이실(매호02),9020,35.8414878,128.712805
998,CTV0000468,범물2동862-1_100710,9010,35.81539,128.646797
999,CTV0000241,수성2가동246-1_100180,9006,35.855617,128.614488
1000,CTV0000907,범어1동685-15_101257,8985,35.848622,128.62693
1001,CTV0000418,중동9-10_100660,8984,35.85037,128.614149
1002,CTV0001419,만촌1동422-10(보노유치원)_101084,8964,35.867493,128.635185
1003,CTV0002476,운동장(노변08),8936,35.8377186,128.6974833
1004,CTV0002061,조례대앞(지봉21),8915,35.825289,128.640523
1005,CTV0001289,범어4동64-135(덕일어린이집)_100449,8912,35.855764,128.643179
1006,CTV0000190,욱수동57_100127,8912,35.823801,128.705727
1007,CTV0001444,지산1동1295-5_동쪽_(지봉초교)_101109,8893,35.825833,128.640245
1008,CTV0000986,수성3가동261-3_동쪽_101336,8891,35.85883902,128.6177276
1009,CTV0000395,만촌3동1025-53_100637,8883,35.857149,128.64493
1010,CTV0000578,욱수동137_북동쪽_100864,8881,35.828344,128.708899
1011,CTV0002338,상동382-1_동쪽_101598,8873,35.830295,128.61133
1012,CTV0001656,1층숙직실앞(지봉24),8850,35.825289,128.640523
1013,CTV0002335,상동57-4_101595,8841,35.835895,128.613329
1014,CTV0000647,황금2동761-7_서쪽_100933,8832,35.847071,128.621962
1015,CTV0002223,만촌2동1038-1_북서쪽_101553,8824,35.860422,128.64485
1016,CTV0000425,중동185-1_100667,8813,35.841451,128.614221
1017,CTV0002272,황금2동609_700018,8811,35.843775,128.624365
1018,CTV0000019,범물2동1348(중앙어린이공원)_100281,8811,35.817823,128.63881
1019,CTV0000504,지산1동551-1_남쪽_100767,8788,35.825634,128.637368
1020,CTV0001042,시지동252-4_101392,8782,35.842,128.694166
1021,CTV0001016,파동349-7_서쪽_101366,8781,35.81020197,128.6199336
1022,CTV0000263,수성3가동232-6_100271,8766,35.851969,128.618521
1023,CTV0002772,만촌1동251북쪽삼거리_북쪽_101680,8763,35.87617,128.650712
1024,CTV0000109,범어1동385-10_100022,8744,35.856022,128.629655
1025,CTV0000207,지산1동1138-5_100144,8726,35.828329,128.627922
1026,CTV0001133,범어2동161-3_북쪽_101490,8724,35.859712,128.632243
1027,CTV0000626,지산1동304-2_동북쪽_100912,8723,35.823323,128.639925
1028,CTV0002336,상동57-4_북쪽_101596,8716,35.835895,128.613329
1029,CTV0001668,CH05(욱수20),8710,35.831124,128.707641
1030,CTV0002124,청담관주차장외부기둥(만촌12)_,8708,35.866863,128.647761
1031,CTV0001170,범어4동산104-10_100191,8699,35.851795,128.640242
1032,CTV0001654,1동교문쪽(두산18),8681,35.832514,128.625868
1033,CTV0000851,수성4가동1120-2_101201,8676,35.86449,128.61724
1034,CTV0001009,상동390-4_101359,8647,35.830026,128.611621
1035,CTV0000068,두산동31-7(들안길꿈나무어린이공원)_100486,8643,35.838251,128.618768
1036,CTV0000531,만촌2동1005-31_100817,8642,35.864135,128.646737
1037,CTV0000120,수성4가동1138-16_100035,8641,35.866533,128.615797
1038,CTV0000407,시지동240-10_100649,8609,35.841886,128.693232
1039,CTV0000239,수성2가동202-13_100178,8607,35.852266,128.614238
1040,CTV0001280,시지동155-3(수성무지개유치원)_100420,8600,35.844429,128.692434
1041,CTV0000182,만촌2동962-9_100118,8598,35.863674,128.643548
1042,CTV0000878,두산동158-1_101228,8590,35.831944,128.618949
1043,CTV0000401,황금2동699-5_100643,8570,35.848512,128.622116
1044,CTV0002664,놀이아지터_등나무다리(경동),8566,35.8521375,128.6395086
1045,CTV0000501,만촌1동87-6_1_100764,8565,35.877942,128.649866
1046,CTV0000731,범어2동157-6북쪽_101018,8562,35.860809,128.63145
1047,CTV0001406,상동177-1_서쪽(리리유치원)_100762,8558,35.839026,128.608915
1048,CTV0000018,두산동155(끝동어린이공원)_100280,8544,35.832014,128.618023
1049,CTV0002291,후관1층학생식당측면(동도16),8528,35.857024,128.623882
1050,CTV0001659,2동서편담장(동성11),8515,35.853031,128.612508
1051,CTV0000250,범어4동64-58_100251,8513,35.855747,128.642011
1052,CTV0000062,파동110-1(파동어린이공원)_100480,8490,35.820963,128.614145
1053,CTV0000470,황금1동440_100712,8485,35.845333,128.632922
1054,CTV0000627,지산2동1205-19_100913,8470,35.81965,128.635261
1055,CTV0000706,두산동154-31_100992,8468,35.833437,128.617454
1056,CTV0002771,지산1동1296_남쪽_101679,8451,35.825565,128.641553
1057,CTV0000547,황금1동966_남쪽_100833,8429,35.84263,128.630807
1058,CTV0002763,만촌2동975-20_남쪽_101671,8423,35.867134,128.646932
1059,CTV0000529,만촌1동1329-62_북쪽_100815,8423,35.872496,128.64057
1060,CTV0000352,만촌2동999-12_100526,8419,35.861317,128.646137
1061,CTV0000889,범물1동1298-3_남쪽_101239,8419,35.816898,128.646685
1062,CTV0002580,3동앞주차장(동성10),8401,35.853031,128.612508
1063,CTV0000359,중동39-4_100548,8399,35.8483,128.613967
1064,CTV0000856,황금1동254-1_동쪽_101206,8364,35.838385,128.638986
1065,CTV0002478,뒷주차장(노변10),8320,35.8377186,128.6974833
1066,CTV0000283,만촌2동959-5_100341,8311,35.864156,128.640794
1067,CTV0001431,중동506-14(중동어린이집)_101096,8311,35.847171,128.610801
1068,CTV0000411,수성2가동145-1_100653,8291,35.85613,128.615218
1069,CTV0001407,상동177-1_남쪽(리리유치원)_100772,8289,35.839026,128.608915
1070,CTV0002247,노변동741(그린공원)_300133,8287,35.8368,128.694118
1071,CTV0000794,만촌1동190-6_북쪽(지하보도)_101139,8278,35.87637,128.646021
1072,CTV0001948,식당뒤편(신매05),8278,35.836088,128.708975
1073,CTV0000107,중동165-3_100020,8275,35.841659,128.615718
1074,CTV0000361,파동387-1_100550,8269,35.809788,128.621253
1075,CTV0000682,중동532-294_100968,8260,35.844658,128.609095
1076,CTV0002199,범어4동215-31_남쪽_101529,8258,35.857214,128.638593
1077,CTV0001004,상동45-4_서쪽_101354,8256,35.836977,128.615717
1078,CTV0002493,강당주차장1(파동10),8251,35.824284,128.60801
1079,CTV0000732,범어2동157-6남쪽_101019,8242,35.860809,128.63145
1080,CTV0001281,범어2동142-33(범어유치원)_100421,8237,35.863257,128.6341
1081,CTV0001364,매호동926_100588,8229,35.84545,128.70865
1082,CTV0000684,지산2동1192-17_100970,8215,35.821376,128.628634
1083,CTV0001356,범어1동678-6_100580,8211,35.849207,128.626966
1084,CTV0002586,운동장(동도04),8209,35.857024,128.623882
1085,CTV0000258,수성2가동117_100259,8179,35.85103,128.615438
1086,CTV0002579,기상대옆벤치(동성05),8171,35.853031,128.612508
1087,CTV0002583,후관뒤창고통로(성동13),8157,35.841491,128.63213
1088,CTV0002721,두산동150-3_101629,8152,35.8335337,128.6192362
1089,CTV0002734,범어4동330_남쪽_101642,8138,35.851228,128.638583
1090,CTV0000767,이천동452-1_101054,8123,35.838665,128.655953
1091,CTV0002631,운동장(삼육10),8118,35.839911,128.610579
1092,CTV0000683,중동532-294_동쪽_100969,8103,35.844658,128.609095
1093,CTV0000937,만촌1동1221-13_북쪽삼거리_남서쪽_101287,8094,35.873909,128.654545
1094,CTV0000699,상동340-1_북쪽_100985,8088,35.832832,128.612127
1095,CTV0001748,급식소입구(신매07),8080,35.836088,128.708975
1096,CTV0002301,만촌1동666-15_101560,8079,35.869159,128.643735
1097,CTV0002535,동관중앙현관(만촌15),8055,35.866863,128.647761
1098,CTV0002479,앞동출입문(노변11),8054,35.8377186,128.6974833
1099,CTV0000426,중동124_100668,8044,35.844811,128.615713
1100,CTV0001385,수성4가동1125-3_100623,8044,35.865641,128.615627
1101,CTV0000567,지산1동1260-6_북서쪽_100853,8043,35.82532,128.632803
1102,CTV0000708,만촌1동656-47_100994,8043,35.870758,128.644682
1103,CTV0000998,황금2동726-2_남쪽_101348,8029,35.849277,128.619607
1104,CTV0002053,정문입구(동천15),8023,35.865813,128.625014
1105,CTV0001160,지산1동1264_동쪽_101517,8017,35.827288,128.632468
1106,CTV0000372,만촌1동360_100609,8003,35.874822,128.648258
1107,CTV0000678,수성2가동151-3_100964,7992,35.85557,128.615481
1108,CTV0000212,중동14-7_100151,7985,35.850709,128.615007
1109,CTV0000381,만촌3동882-20_100618,7982,35.847971,128.650832
1110,CTV0002320,수성2가동266-1_남쪽_101579,7965,35.853727,128.614289
1111,CTV0002039,정문(동산07),7960,35.84907,128.627928
1112,CTV0000987,수성4가동1019-26_101337,7957,35.86053,128.619387
1113,CTV0002304,만촌1동673-40_북쪽_101563,7957,35.869211,128.644968
1114,CTV0000601,만촌2동1009-25_100887,7954,35.862597,128.6434
1115,CTV0002436,본관남쪽4층조회대(지봉06),7954,35.825289,128.640523
1116,CTV0000696,상동326-6_100982,7944,35.833588,128.614447
1117,CTV0001295,두산동120-4_100489,7924,35.83405,128.62247
1118,CTV0001884,본관중앙현관(욱수11)_,7919,35.831124,128.707641
1119,CTV0000882,지산1동317_101232,7914,35.823919,128.640191
1120,CTV0000520,범어2동428-23_100806,7877,35.866178,128.635692
1121,CTV0002327,황금2동789-7_남서쪽_101586,7874,35.845404,128.621193
1122,CTV0002578,후문파고라(동성04),7871,35.853031,128.612508
1123,CTV0000576,범물2동1332범물에덴타운201동북편_100862,7868,35.819295,128.639591
1124,CTV0000653,파동23-87_남쪽_100939,7868,35.818654,128.612314
1125,CTV0000443,파동528-1_100685,7854,35.81091,128.617443
1126,CTV0001282,만촌1동1348(보노유치원)_100422,7833,35.868287,128.635024
1127,CTV0002761,노변동337-1_남쪽_101669,7833,35.835827,128.698453
1128,CTV0002641,재활용수거함앞(동천09),7823,35.865813,128.625014
1129,CTV0000324,범어2동398-3_100384,7812,35.863104,128.637034
1130,CTV0001199,범어2동150-8_서쪽_100220,7796,35.860931,128.634333
1131,CTV0000773,황금1동408-5_동쪽_101060,7775,35.842837,128.63365
1132,CTV0000693,상동411-4_동쪽_100979,7775,35.830122,128.612516
1133,CTV0000564,지산1동1258-5_100850,7763,35.825816,128.632097
1134,CTV0001183,범물1동1302_100204,7757,35.81603223,128.6480741
1135,CTV0000488,중동515-4_100730,7754,35.847974,128.611316
1136,CTV0002695,분리수거장(용지08),7754,35.82255,128.632677
1137,CTV0002614,숙직실옆현관(동도15),7727,35.857024,128.623882
1138,CTV0001229,시지동497(노변초교뒷편골목)_100300,7696,35.837423,128.696972
1139,CTV0002542,서편현관(동원04),7695,35.8652208,128.640122
1140,CTV0000658,신매동608-6_동쪽_100944,7686,35.830635,128.704804
1141,CTV0000412,수성3가동92-7_100654,7684,35.851912,128.620018
1142,CTV0000476,범어2동150-3_100718,7675,35.861022,128.635124
1143,CTV0000484,범어2동53-3_남쪽_100726,7666,35.865558,128.629785
1144,CTV0000438,파동23-41_100680,7656,35.819791,128.61153
1145,CTV0002222,상동32-2_남쪽_101552,7655,35.836818,128.61258
1146,CTV0000566,지산1동1260-6_100852,7649,35.82532,128.632803
1147,CTV0002427,본관뒤편주차장(범물11),7644,35.8215275,128.6451281
1148,CTV0002340,파동616-4_동쪽_101600,7641,35.825154,128.609773
1149,CTV0001560,범물1동951(진밭골개울가좌측)_300084,7623,35.816959,128.660388
1150,CTV0002265,매호동1099-3_400008,7623,35.849151,128.707495
1151,CTV0001235,시지동161-1(고산초교주변)_100306,7616,35.844368,128.694022
1152,CTV0001162,지산1동667건너편_남쪽_101519,7586,35.827397,128.633989
1153,CTV0001076,황금2동749-2_101429,7576,35.848008,128.618985
1154,CTV0002264,수성4가동1291-1_400007,7573,35.867718,128.61515
1155,CTV0001809,동문옆놀이터(동천07),7566,35.865813,128.625014
1156,CTV0001012,파동162-3_남쪽_101362,7549,35.814261,128.614844
1157,CTV0002633,동편뒤계단(용지03),7522,35.82255,128.632677
1158,CTV0000415,수성4가동1145-12_100657,7519,35.866797,128.615123
1159,CTV0000403,황금2동595-1_100645,7518,35.841111,128.625737
1160,CTV0000153,지산2동1189-6_100078,7508,35.821411,128.627816
1161,CTV0000020,범물2동1376(범물어린이공원)_100282,7498,35.817173,128.644317
1162,CTV0001165,지산1동413-1_101522,7475,35.823737,128.639341
1163,CTV0002600,유치원뒷편(동도01),7455,35.857024,128.623882
1164,CTV0000876,두산동72_북쪽_101226,7451,35.835814,128.618768
1165,CTV0001484,만촌1동산90(영남제일관내부3)_300044,7447,35.875305,128.65824
1166,CTV0000139,수성4가동985-43_100061,7441,35.860363,128.621364
1167,CTV0000286,만촌2동960-57_100344,7408,35.863622,128.642641
1168,CTV0000442,파동307_100684,7399,35.81071,128.621478
1169,CTV0002541,중앙현관(동원03),7397,35.8652208,128.640122
1170,CTV0000031,만촌2동1006-2(청구어린이공원)_100428,7392,35.863207,128.646079
1171,CTV0000341,대흥동445-4_100454,7389,35.829652,128.684304
1172,CTV0000932,만촌1동64-7_동쪽삼거리_101282,7376,35.873413,128.655529
1173,CTV0001268,지산1동1019-5(개나리유치원)_100408,7359,35.832856,128.627962
1174,CTV0000417,중동532-168_100659,7344,35.846534,128.60915
1175,CTV0000203,황금2동790-6_100140,7339,35.844971,128.621536
1176,CTV0002720,범어1동354_남서쪽_101628,7334,35.8487777,128.6300179
1177,CTV0000469,만촌3동1050-109_100711,7323,35.856627,128.645161
