cctvUid,cctvNm,lat,lon,cctvCount
CTV0001263,지산2동1201-5(세발자전거유치원)_100403,35.818664,128.632704,5461
CTV0001264,수성1가동644-14(신세계유치원)_100404,35.852148,128.609848,6778
CTV0001265,지산1동761-8_100405,35.831385,128.629347,12800
CTV0001266,시지동386(전원유치원)_100406,35.840781,128.694304,19747
CTV0001267,지산2동1234-2(무지개유치원)_100407,35.821924,128.630038,36310
CTV0001268,지산1동1019-5(개나리유치원)_100408,35.832856,128.627962,7359
CTV0001269,범어1동798-12(소암유치원)_100409,35.857292,128.621234,30140
CTV0001270,수성3가동37-9(소암유치원)_100410,35.857005,128.620444,11808
CTV0001271,범물2동1336_(사랑숲(예쁜)유치원)_100411,35.8205,128.636928,21119
CTV0001272,범물2동1328(금별유치원)_100412,35.81907685,128.6408794,26532
CTV0001273,신매동582(단비유치원)_100413,35.834691,128.705709,34900
CTV0001274,신매동570(천사유치원)_100414,35.838733,128.706859,120425
CTV0001275,지산1동1293(동화나라유치원)_100415,35.824809,128.639526,21677
CTV0001276,사월동236(예나유치원)_100416,35.840744,128.716902,14268
CTV0001277,범어1동782-2(마리아유치원)_100417,35.854855,128.623004,41380
CTV0001278,매호동615-4(아너스유치원)_100418,35.846077,128.705699,22710
CTV0001279,시지동505-4(하늘유치원)_100419,35.840437,128.699798,17410
CTV0001280,시지동155-3(수성무지개유치원)_100420,35.844429,128.692434,8600
CTV0001281,범어2동142-33(범어유치원)_100421,35.863257,128.6341,8237
CTV0001282,만촌1동1348(보노유치원)_100422,35.868287,128.635024,7833
CTV0001283,수성4가동1090-5(코오롱아인슈타인유치원)_100423,35.863658,128.614382,21279
CTV0001284,수성4가동1090-6(코오롱아인슈타인유치원)_100424,35.861645,128.614302,35369
CTV0001285,만촌2동983-39(만촌어린이집)_100425,35.865975,128.645001,10145
CTV0001286,범어4동117-43(청수유치원)_100426,35.856733,128.63831,37507
CTV0001287,지산1동1035-6(두산초)_100447,35.832516,128.626601,11774
CTV0001288,신매동108(신매초)_100448,35.83469947,128.7103491,19480
CTV0001289,범어4동64-135(덕일어린이집)_100449,35.855764,128.643179,8912
CTV0001290,수성2가동193(동성초)_100450,35.853234,128.614333,11816
CTV0001291,범어2동135-12_100451,35.86599,128.631866,11386
CTV0001292,범어2동159-9_100474,35.860948,128.632327,18491
CTV0001293,지산2동1193-8_100487,35.821472,128.629399,16424
CTV0001294,지산2동1192-22_100488,35.820937,128.629302,4483
CTV0001295,두산동120-4_100489,35.83405,128.62247,7924
CTV0001296,두산동123-1_100490,35.833624,128.622041,42564
CTV0001297,황금2동809-25_100491,35.844298,128.619997,22768
CTV0001298,수성1가동82-6_100492,35.858421,128.612684,17187
CTV0001299,수성1가동259-60_100493,35.855662,128.612198,24561
CTV0001300,중동551-177_100494,35.843727,128.609088,6839
CTV0001301,중동442-3_100495,35.84244,128.6104,6297
CTV0001302,범어2동144-6_100496,35.863608,128.635449,20147
CTV0001303,범어2동148-1_100497,35.862197,128.634525,20147
CTV0001304,만촌3동852-23_100498,35.855605,128.649727,63974
CTV0001305,수성3가동255-3_100499,35.858732,128.61927,14738
CTV0001306,범어1동784-24_100500,35.857169,128.623011,17068
CTV0001307,욱수동241-10_100501,35.832398,128.710165,11115
CTV0001308,욱수동246_100502,35.83290259,128.7097447,25657
CTV0001309,매호동1327-9_100503,35.843748,128.708393,33443
CTV0001310,만촌3동864-6_100504,35.852935,128.652229,22052
CTV0001311,상동56-17_100505,35.836256,128.61502,12937
CTV0001312,상동67-1_100506,35.835543,128.614569,14039
CTV0001313,수성1가동573_100507,35.851172,128.611529,17565
CTV0001314,중동526-1_100508,35.849125,128.611575,13260
CTV0001315,두산동742-2_100509,35.824529,128.626135,11007
CTV0001316,두산동743-5_100510,35.824146,128.625341,15194
CTV0001317,상동314-4_100511,35.833844,128.609633,29347
CTV0001318,상동333-5_100512,35.834255,128.614073,24981
CTV0001319,상동344-9_100513,35.833808,128.612214,20920
CTV0001320,사월동510-2_100514,35.839227,128.723644,21363
CTV0001321,사월동479맞은편_100515,35.839771,128.722083,9947
CTV0001322,범어2동422-5_100516,35.865182,128.638652,19551
CTV0001323,범어2동424-7_100517,35.865697,128.637799,5964
CTV0001324,범어2동252-26_100518,35.861869,128.638319,14748
CTV0001325,범어2동229-24_100519,35.861052,128.637707,18567
CTV0001326,파동56-11_100520,35.824369,128.611799,19355
CTV0001327,파동97-1_100521,35.821113,128.615797,37766
CTV0001328,파동597-24_100522,35.819226,128.614276,16538
CTV0001329,파동138-46_100523,35.817364,128.614373,11567
CTV0001330,파동88-30_100524,35.820105,128.61389,12253
CTV0001331,만촌2동935-24_100525,35.86483,128.640321,5910
CTV0001332,신매동57-17_100528,35.83447,128.716934,43542
CTV0001333,신매동30-6_100529,35.83545,128.712704,13853
CTV0001334,지산1동1035-9(두산초교)_100530,35.831855,128.627051,17185
CTV0001335,만촌1동79-1맞은편_100531,35.8751408,128.6527116,4112
CTV0001336,범어1동783-4_100532,35.85782,128.622534,41856
CTV0001337,황금1동422-7_100533,35.842937,128.632699,13369
CTV0001338,황금2동884-19_100534,35.842359,128.61747,15602
CTV0001339,두산동33-3_100535,35.838238,128.617735,12555
CTV0001342,매호동1324_100566,35.844431,128.704168,24159
CTV0001343,매호동1336-8_100567,35.842439,128.703417,33806
CTV0001344,파동20-3_100568,35.822713,128.609147,373
CTV0001345,범어1동805-32_100569,35.852128,128.623567,381
CTV0001348,두산동161-1_100572,35.83324,128.61945,176
CTV0001349,노변동337-1_100573,35.835827,128.698453,464
CTV0001350,노변동452-2_100574,35.834877,128.698609,120
CTV0001351,신매동149-4_100575,35.836244,128.711214,719
CTV0001352,신매동155_100576,35.836909,128.711573,1019
CTV0001353,욱수동103_100577,35.827566,128.706824,325
CTV0001354,욱수동71-3_100578,35.826086,128.705473,880
CTV0001355,범어1동636-3_100579,35.849273,128.628958,733
CTV0001356,범어1동678-6_100580,35.849207,128.626966,8211
CTV0001357,범어1동665-4_100581,35.850361,128.627004,22088
CTV0001358,범어1동628_100582,35.851395,128.628797,19134
CTV0001360,만촌2동975-20_100584,35.867134,128.646932,6158
CTV0001361,만촌2동976-52(색동유치원)_100585,35.86776,128.648053,6156
CTV0001362,만촌2동738-4_100586,35.857202,128.650207,70
CTV0001363,신매동592-8_100587,35.831547,128.707631,38350
CTV0001364,매호동926_100588,35.84545,128.70865,8229
CTV0001365,범물1동1298_100589,35.816898,128.646685,19219
CTV0001366,범물1동1296-3_100590,35.817012,128.647736,3177
CTV0001367,범어3동8-10_100591,35.866164,128.624696,27516
CTV0001368,범어3동14-14_100592,35.864721,128.626001,25379
CTV0001369,범어2동153-15_100593,35.859748,128.634134,29344
CTV0001370,수성1가동609-2_100594,35.851922,128.611618,17633
CTV0001371,수성1가동426-4_100595,35.851496,128.611918,19166
CTV0001372,범어1동790-18_100596,35.857278,128.623919,41111
CTV0001373,시지동150-10_100597,35.844942,128.694398,13764
CTV0001374,상동170-5_100598,35.837661,128.609457,18504
CTV0001375,상동118-11_100599,35.835937,128.609705,22614
CTV0001376,상동157-2_100600,35.836563,128.60949,707
CTV0001377,지산1동1140-41_100601,35.827575,128.628788,13894
CTV0001378,범물1동1267_100602,35.821589,128.646224,5619
CTV0001379,지산2동1194-11_100603,35.821259,128.630102,14841
CTV0001380,지산1동1036-5_100604,35.833673,128.626772,14494
CTV0001381,두산동42-6_100619,35.83739,128.619401,13031
CTV0001382,수성2가동125-1_100620,35.856922,128.615927,14807
CTV0001383,매호동1010_100621,35.844219,128.709358,9793
CTV0001384,수성4가동1123-7_100622,35.864567,128.616013,20397
CTV0001385,수성4가동1125-3_100623,35.865641,128.615627,8044
CTV0001386,황금1동79_남쪽(황금유치원)_100731,35.842598,128.639596,1127
CTV0001387,황금1동79_서쪽(황금유치원)_100732,35.84283393,128.6391397,5835
CTV0001388,노변동14-3(자연누리유치원)_100733,35.84039,128.700756,496
CTV0001389,노변동122-17(자연누리유치원)_100734,35.839575,128.700148,48106
CTV0001390,범어1동787-6(동도초교정문)_100735,35.85615,128.62446,17752
CTV0001391,지산1동1289-5(지봉초교)_100736,35.823532,128.641035,420
CTV0001392,지산1동1047-10(두산초교)_100737,35.832258,128.624688,232
CTV0001394,만촌1동251북쪽삼거리(동문초교)_100739,35.87617,128.650712,101
CTV0001395,만촌1동342-41_100740,35.874473,128.651185,2798
CTV0001396,상동177-1(리리유치원)_100741,35.839026,128.608915,641
CTV0001397,지산1동1026-1_북쪽_100742,35.832873,128.628413,1680
CTV0001398,지산1동1027-6_북쪽(남양학교)_100743,35.831933,128.628455,3852
CTV0001399,지산1동1027-6_남쪽(남양학교)_100744,35.831933,128.628455,2947
CTV0001400,욱수동228-3_100745,35.830673,128.708167,21922
CTV0001401,범물2동695(삼덕유치원)_100746,35.814187,128.643926,4254
CTV0001402,범물2동1369-21(범일초교)_100747,35.815891,128.640779,13871
CTV0001403,만촌1동659-10_100759,35.867821,128.642155,14435
CTV0001404,만촌3동1088-7_100760,35.852325,128.644727,4589
CTV0001405,두산동40-4_100761,35.838062,128.620297,28705
CTV0001406,상동177-1_서쪽(리리유치원)_100762,35.839026,128.608915,8558
CTV0001407,상동177-1_남쪽(리리유치원)_100772,35.839026,128.608915,8289
CTV0001408,만촌3동872-34_101073,35.850562,128.651259,22739
CTV0001409,만촌3동872-34_서쪽_101074,35.850562,128.651259,17262
CTV0001410,만촌3동876-5_101075,35.849952,128.65052,3888
CTV0001411,만촌3동876-5_북쪽_101076,35.849952,128.65052,3726
CTV0001412,만촌3동874_101077,35.850651,128.649468,16688
CTV0001413,만촌3동862-14_101078,35.852868,128.65131,18757
CTV0001414,만촌3동862-14_서쪽_101079,35.852868,128.65131,3437
CTV0001415,만촌3동875_101080,35.850026,128.649158,6833
CTV0001416,만촌3동875_남쪽_101081,35.850026,128.649158,4374
CTV0001417,범어2동146-14(계성어린이집)_101082,35.862214,128.635598,16305
CTV0001418,범어2동146-14(계성어린이집)동쪽_101083,35.862214,128.635598,25404
CTV0001419,만촌1동422-10(보노유치원)_101084,35.867493,128.635185,8964
CTV0001420,만촌1동422-10(보노유치원)북쪽_101085,35.867493,128.635185,7061
CTV0001421,만촌2동973-38(만촌초교)_101086,35.866534,128.645874,6758
CTV0001422,만촌2동973-38(만촌초교)서쪽_101087,35.866534,128.645874,2720
CTV0001423,만촌2동983-27_동쪽_(만촌어린이집)_101088,35.865479,128.643911,2896
CTV0001424,만촌2동983-27_서쪽_(만촌어린이집)_101089,35.865479,128.643911,2662
CTV0001425,만촌3동1088(만촌아이숲유치원)_101090,35.85459,128.646003,3048
CTV0001426,만촌3동1088(만촌아이숲유치원)동쪽_101091,35.852325,128.644727,2270
CTV0001427,수성2가동119-2(동일초교)_101092,35.857299,128.615417,5781
CTV0001428,수성2가동119-2(동일초교)동쪽_101093,35.857299,128.615417,13009
CTV0001429,황금1동403(성동초교)_101094,35.842424,128.634514,37787
CTV0001430,황금1동403(성동초교)북쪽_101095,35.842357,128.634289,5773
CTV0001431,중동506-14(중동어린이집)_101096,35.847171,128.610801,8311
CTV0001432,중동506-14(중동어린이집)동쪽_101097,35.847171,128.610801,10925
CTV0001433,상동13-4(진선미어린이집)_101098,35.838195,128.615764,16603
CTV0001434,상동13-4(진선미어린이집)서쪽_101099,35.835191,128.609125,9491
CTV0001435,상동69-5(예지원어린이집)_101100,35.835037,128.615808,23833
CTV0001436,상동69-5(예지원어린이집)북쪽_101101,35.835037,128.615808,17315
CTV0001437,파동110-125(키즈브라운어린이집)_101102,35.818423,128.614627,2910
CTV0001438,파동110-125(키즈브라운어린이집)북쪽_101103,35.818423,128.614627,1445
CTV0001439,두산동30(들안길초교)_101104,35.839193,128.617748,9965
CTV0001440,두산동30(들안길초교)동쪽_101105,35.839471,128.618014,6900
CTV0001441,두산동741-4(모란어린이집)_101106,35.825269,128.62562,37579
CTV0001442,두산동741-4(모란어린이집)서쪽_101107,35.825269,128.62562,35188
CTV0001443,지산1동1295-5(지봉초교)_101108,35.825833,128.640245,17828
CTV0001444,지산1동1295-5_동쪽_(지봉초교)_101109,35.825833,128.640245,8893
CTV0001445,범물2동1330-3(하늘빛(금별)유치원)_101110,35.81977,128.640763,29994
CTV0001446,범물2동1330-3_북서쪽_(하늘빛(금별)유치원)_101111,35.81977,128.640763,16213
CTV0001447,범물2동1352-11(하늘빛(금별)유치원)_101112,35.817916,128.640015,16058
CTV0001448,범물2동1352-11_서쪽_(하늘빛(금별)유치원)_101113,35.817916,128.640015,12988
CTV0001449,범물2동1338(사랑숲(예쁜)유치원)_101114,35.819507,128.637499,12582
CTV0001450,범물2동1338_북서쪽_(사랑숲(예쁜)유치원)_101115,35.819507,128.637499,9635
CTV0001451,신매동575-3(신매초교)_101116,35.83758,128.710732,37745
CTV0001452,신매동575-3_북쪽_(신매초교)_101117,35.83758,128.710732,26405
CTV0001453,시지동141-5(고산초교)_101118,35.843143,128.69404,25441
CTV0001454,시지동272(시지아이숲유치원)_101119,35.843276,128.699566,39754
CTV0001455,시지동272_북쪽_(시지아이숲유치원)_101120,35.843276,128.699566,15766
CTV0001456,시지동35-7(시지아이숲유치원)_101121,35.844717,128.700042,28577
CTV0001457,시지동35-7_남쪽_(시지아이숲유치원)_101122,35.844717,128.700042,20525
CTV0001458,사월동225-1(예나유치원)_101123,35.839663,128.71758,25070
CTV0001459,사월동225-1_북서쪽_(예나유치원)_101124,35.839663,128.71758,15640
CTV0001460,범물2동1385-4(삼덕유치원)_101125,35.814548,128.642476,13089
CTV0001461,범물2동1385-4_동쪽_(삼덕유치원)_101126,35.814548,128.642476,1310
CTV0001462,매호동574-2(매호초교)_101127,35.841532,128.714977,11429
CTV0001463,매호동574-2_서쪽_(매호초)_101128,35.841532,128.714977,14149
CTV0001464,신매동567-55(천사유치원)_101129,35.839148,128.70444,28120
CTV0001465,신매동567-55_동쪽_(천사유치원)_101130,35.839148,128.70444,40602
CTV0001466,범어2동147-15_101148,35.859692,128.635154,20576
CTV0001467,범어2동147-15_동쪽_101149,35.859692,128.635154,14187
CTV0001468,범물1동1266_101150,35.822367,128.644919,4952
CTV0001469,범물1동1266_동쪽_101151,35.822367,128.644919,5572
CTV0001470,노변동367-2_101152,35.83440693,128.7040193,1692
CTV0001471,만촌1동1425_서쪽_101423,35.86934,128.640628,13636
CTV0001472,범물1동1296-3_서쪽_101444,35.817012,128.647736,4190
CTV0001473,신매동568-7_동쪽_101445,35.838733,128.706859,33659
CTV0001474,신매동568-7_남쪽_101446,35.838733,128.706859,51159
CTV0001475,만촌2동991-5(만촌초교)_101463,35.866716,128.648429,5460
CTV0001477,고모동20-5(수성패밀리파크)_300071,35.870422,128.674056,1901
CTV0001478,고모동20-5(수성패밀리파크)_300072,35.870422,128.674056,238
CTV0001479,고모동20-5(수성패밀리파크)_300073,35.870422,128.674056,3452
CTV0001480,고모동20-5(수성패밀리파크)_300070,35.870422,128.674056,26509
CTV0001482,만촌1동산90(영남제일관내부1)_300042,35.875305,128.65824,2087
CTV0001483,만촌1동산90(영남제일관내부2)_300043,35.875305,128.65824,3181
CTV0001484,만촌1동산90(영남제일관내부3)_300044,35.875305,128.65824,7447
CTV0001485,만촌1동산90(영남제일관내부4)_300045,35.875305,128.65824,4825
CTV0001486,노변동407-4(사직단)_300061,35.830486,128.702193,19756
CTV0001487,노변동407-4(사직단)_300062,35.830486,128.702193,7171
CTV0001488,노변동407-4(사직단)_300063,35.830486,128.702193,5178
CTV0001492,두산동499-4(수성못관광안내소)_300077,35.828433,128.621417,101892
CTV0001493,두산동499-4(수성못상화공원)_300075,35.829131,128.620422,31973
CTV0001494,두산동499-4(수성못상화공원)_300082,35.829131,128.620422,29158
CTV0001495,두산동499-4(수성못관광안내소)_300076,35.828433,128.621417,93506
CTV0001496,두산동499-4(수성못상화공원)_300074,35.829131,128.620422,39432
CTV0001497,두산동516(수성못04)_300100,35.828671,128.616815,28512
CTV0001498,두산동516(수성못05)_300101,35.828671,128.616815,26998
CTV0001499,두산동516(수성못06)_300102,35.828671,128.616815,24185
CTV0001500,두산동516(수성못07)_300103,35.828671,128.616815,42775
CTV0001501,두산동653-1(수성못01)_300097,35.827081,128.621993,52995
CTV0001502,두산동653-1(수성못02)_300098,35.827081,128.621993,30469
CTV0001503,두산동653-1(수성못03)_300099,35.827081,128.621993,49874
CTV0001504,두산동876-8(수성못수성호텔건너)_300079,35.825875,128.620961,111318
CTV0001505,두산동876-8(수성못수성호텔건너)_300078,35.825875,128.620961,87238
CTV0001506,두산동926-1(수성못인부대기실)_300081,35.826442,128.615144,90481
CTV0001507,두산동926-1(수성못인부대기실)_300080,35.826442,128.615144,89987
CTV0001508,두산동926-6(수성못08)_300104,35.82629,128.613882,44316
CTV0001509,두산동926-6(수성못09)_300105,35.82629,128.613882,85097
CTV0001510,두산동926-6(수성못10)_300106,35.82629,128.613882,90112
CTV0001511,두산동926-6(수성못11)_300107,35.82629,128.613882,62837
CTV0001512,만촌2동715-1(모명재)_300046,35.858389,128.65158,7229
CTV0001513,만촌2동715-1(모명재)_300047,35.858389,128.65158,4596
CTV0001514,만촌2동715-1(모명재)_300048,35.858389,128.65158,10707
CTV0001515,만촌2동715-1(모명재)_300049,35.858389,128.65158,4127
CTV0001516,만촌2동715-1(모명재)_300050,35.858389,128.65158,2500
CTV0001531,범어1동356(구민운동장본부석)_300003,35.84985794,128.6300492,55983
CTV0001532,범어1동356(구민운동장)_300001,35.85019421,128.6300429,43742
CTV0001537,범어1동356(구민운동장후문)_300126,35.84927211,128.6299976,34769
CTV0001538,만촌1동산90(영남제일관우측)_300037,35.875305,128.65824,1049
CTV0001539,만촌1동산90(영남제일관우측계단)_300039,35.875305,128.65824,14881
CTV0001540,만촌1동산90(영남제일관우측출입구)_300040,35.875305,128.65824,1484
CTV0001543,범어1동356(구민운동장정문)_300002,35.85025529,128.6292314,66563
CTV0001544,범어1동356(구민운동장정문위쪽)_300004,35.85026941,128.6295085,40172
CTV0001546,만촌1동산90(영남제일관좌측1)_300035,35.875305,128.65824,208
CTV0001547,만촌1동산90(영남제일관좌측2)_300036,35.875305,128.65824,625
CTV0001548,만촌1동산90(영남제일관좌측계단)_300038,35.875305,128.65824,2368
CTV0001549,만촌1동산90(영남제일관좌측출입구)_300041,35.875305,128.65824,844
CTV0001551,범어1동356(구민운동장주차장우측)_300005,35.85054466,128.6297821,854
CTV0001552,범어1동356(구민운동장주차장좌측)_300006,35.85055419,128.629343,2844
CTV0001555,지산동888-1(무학산공원)_300090,35.836015,128.630071,2712
CTV0001556,지산동888-1(무학산공원)_300092,35.835749,128.630423,382
CTV0001557,지산동888-1(무학산공원)_300089,35.836015,128.630071,15821
CTV0001558,지산동888-1(무학산공원)_300091,35.835749,128.630423,28777
CTV0001559,범물1동951(진밭골개울가우측)_300086,35.816959,128.660388,4481
CTV0001560,범물1동951(진밭골개울가좌측)_300084,35.816959,128.660388,7623
CTV0001561,범물1동951(진밭골분수대)_300088,35.816959,128.660388,7121
CTV0001562,범물1동951(진밭골개울가우측)_300085,35.816959,128.660388,2087
CTV0001563,범물1동951(진밭골개울가좌측)_300083,35.816959,128.660388,5722
CTV0001564,범물1동951(진밭골분수대)_300087,35.816959,128.660388,14075
CTV0001565,지산2동1192-11(한라공영)_300052,35.821065,128.629859,69
CTV0001566,지산2동1192-11(한라공영)_300053,35.821065,128.629859,134
CTV0001567,지산2동1192-11(한라공영)_300054,35.821065,128.629859,324
CTV0001568,지산2동1192-11(한라공영)_300055,35.821065,128.629859,44
CTV0001569,지산2동1192-11(한라공영)_300056,35.821065,128.629859,39
CTV0001570,지산2동1192-11(한라공영)_300057,35.821065,128.629859,82
CTV0001571,지산2동1192-11(한라공영)_300058,35.821065,128.629859,376
CTV0001572,지산2동1192-11(한라공영)_300059,35.821065,128.629859,184
CTV0001573,지산2동1192-11(한라공영)_300060,35.821065,128.629859,226
CTV0001653,1동건물뒤복동쪽(수돗가)(두산14),35.832514,128.625868,4443
CTV0001654,1동교문쪽(두산18),35.832514,128.625868,8681
CTV0001656,1층숙직실앞(지봉24),35.825289,128.640523,8850
CTV0001657,2동건물뒤북동쪽(두산16),35.832514,128.625868,5641
CTV0001659,2동서편담장(동성11),35.853031,128.612508,8515
CTV0001660,2동앞통행로(동성08),35.853031,128.612508,7130
CTV0001661,3동급식실(두산01),35.832514,128.625868,22195
CTV0001665,3동변압기(두산03),35.832514,128.625868,3588
CTV0001667,CH04(욱수19),35.831124,128.707641,5790
CTV0001668,CH05(욱수20),35.831124,128.707641,8710
CTV0001669,CH06(욱수21),35.831124,128.707641,6259
CTV0001670,CH07(욱수22),35.831124,128.707641,1889
CTV0001671,CH08(욱수23),35.831124,128.707641,168
CTV0001672,CH09(욱수24),35.831124,128.707641,148
CTV0001679,강당뒤주차장(성동04),35.841491,128.63213,5839
CTV0001685,강당앞북쪽운동장(성동07),35.841491,128.63213,2129
CTV0001687,강당엘리베이터및출입구(지산13),35.827117,128.62999,534
CTV0001689,강당연결통로(동천11),35.865813,128.625014,9483
CTV0001690,강당옆씨름장(동산09),35.84907,128.627928,6337
CTV0001691,강당외부계단밑(지산10),35.827117,128.62999,1064
CTV0001693,강당주차장(동산08),35.84907,128.627928,1968
CTV0001713,강당출입문방향(파동05)-,35.824284,128.60801,762
CTV0001723,고산13(고산)_,35.843638,128.693003,14422
CTV0001724,고산14(고산)_,35.843638,128.693003,14119
CTV0001726,고산17(고산),35.843638,128.693003,173
CTV0001727,고산18(고산),35.843638,128.693003,850
CTV0001728,고산19(고산),35.843638,128.693003,442
CTV0001729,고산20(고산),35.843638,128.693003,1090
CTV0001731,과학실쪽출입구현관(대청19),35.851036,128.650413,3494
CTV0001733,교문(황금01),35.843858,128.618347,87
CTV0001738,급수대(동성01),35.853031,128.612508,5890
CTV0001740,급수대(시지10),35.84351,128.703264,4799
CTV0001741,급수대서쪽담장(동성12),35.853031,128.612508,2112
CTV0001743,급식소뒤편1(시지14),35.84351,128.703264,2014
CTV0001744,급식소뒤편2(시지15),35.84351,128.703264,1201
CTV0001748,급식소입구(신매07),35.836088,128.708975,8080
CTV0001749,급식소출입구(황금11),35.843858,128.618347,16
CTV0001750,급식실(삼육14),35.839911,128.610579,74797
CTV0001754,급식실앞놀이터(청림08),35.835638,128.703309,4687
CTV0001756,급식실입구에서대청마루방향(대청23),35.851036,128.650413,342
CTV0001757,급식실입구에서본관통로방향(대청22),35.851036,128.650413,1432
CTV0001760,급식실휴게실뒤편(신매04),35.836088,128.708975,2105
CTV0001761,급식차량진입구(동천14),35.865813,128.625014,2626
CTV0001762,기상대뒤(복명11),35.817636,128.647293,2810
CTV0001765,남문(동산06),35.84907,128.627928,5037
CTV0001766,남문(지봉19),35.825289,128.640523,741
CTV0001773,놀이시설(매호17),35.841486,128.712799,2594
CTV0001774,놀이시설(용지06),35.82255,128.632677,6443
CTV0001788,다니엘관1층(삼육02),35.839911,128.610579,2289
CTV0001789,다니엘관2층(삼육15),35.839911,128.610579,3631
CTV0001790,다니엘관3층(삼육13),35.839911,128.610579,1820
CTV0001792,다니엘관앞(삼육12),35.839911,128.610579,4139
CTV0001805,동관옆담장(욱수14)_,35.831124,128.707641,2718
CTV0001808,동문계단(동천08),35.865813,128.625014,6104
CTV0001809,동문옆놀이터(동천07),35.865813,128.625014,7566
CTV0001811,동편담장(욱수01)_,35.831124,128.707641,7300
CTV0001814,동편주차장(황금02),35.843858,128.618347,104
CTV0001820,등나무(복명01),35.817636,128.647293,2310
CTV0001822,등나무출입문(동산16),35.84907,128.627928,16559
CTV0001828,본관1층(삼육03),35.839911,128.610579,4369
CTV0001829,본관1층계단(시지06),35.84351,128.703264,20960
CTV0001831,본관2층(삼육04),35.839911,128.610579,4069
CTV0001832,본관2층계단(삼육11),35.839911,128.610579,4764
CTV0001833,본관3층복도(삼육01),35.839911,128.610579,826
CTV0001834,본관건물뒤주차장(교무실벽)(용지11),35.82255,128.632677,2291
CTV0001838,본관당직실위(만촌10)_,35.866863,128.647761,9076
CTV0001841,본관동쪽통로(청림10),35.835638,128.703309,2687
CTV0001844,본관동편(신매08),35.836088,128.708975,9162
CTV0001845,본관동편(욱수10)_,35.831124,128.707641,5183
CTV0001846,본관동편교문(성동10),35.841491,128.63213,6124
CTV0001848,본관동편출입구(욱수15)_,35.831124,128.707641,4809
CTV0001850,본관뒤중앙출입구(성동02),35.841491,128.63213,2229
CTV0001855,본관뒤편(동일05),35.85801,128.616951,5741
CTV0001863,본관보건실위(만촌11)_,35.866863,128.647761,3284
CTV0001869,본관서쪽뜰(청림12),35.835638,128.703309,2354
CTV0001871,본관서편(욱수09)_,35.831124,128.707641,3818
CTV0001872,본관서편담장(동성13),35.853031,128.612508,5376
CTV0001881,본관주차장(청림13),35.835638,128.703309,2423
CTV0001882,본관중앙앞쪽(범일14)-,35.816243,128.639464,11085
CTV0001884,본관중앙현관(욱수11)_,35.831124,128.707641,7919
CTV0001886,본관중앙현관방향(파동04)-,35.824284,128.60801,5834
CTV0001888,본관중앙현관좌측(청림02),35.835638,128.703309,7159
CTV0001889,본관쪽강당밑(지산09),35.827117,128.62999,285
CTV0001894,본관화장실쪽(동일06),35.85801,128.616951,1179
CTV0001896,본관후관통로(황금04),35.843858,128.618347,88
CTV0001899,북쪽현관(동산15),35.84907,128.627928,10670
CTV0001907,사월01,35.833859,128.715246,331
CTV0001908,사월02,35.833859,128.715246,393
CTV0001909,사월03,35.833859,128.715246,4285
CTV0001910,사월04,35.833859,128.715246,679
CTV0001911,사월05,35.833859,128.715246,432
CTV0001912,사월06,35.833859,128.715246,373
CTV0001913,사월07,35.833859,128.715246,10149
CTV0001914,사월08,35.833859,128.715246,698
CTV0001915,사월09,35.833859,128.715246,4716
CTV0001916,사월10,35.833859,128.715246,2431
CTV0001917,사월11,35.833859,128.715246,9025
CTV0001918,사월12,35.833859,128.715246,11283
CTV0001919,사월13,35.833859,128.715246,6050
CTV0001920,사월14,35.833859,128.715246,2073
CTV0001921,사월15,35.833859,128.715246,21184
CTV0001922,사월16,35.833859,128.715246,5808
CTV0001947,스탠드(동천17),35.865813,128.625014,4276
CTV0001948,식당뒤편(신매05),35.836088,128.708975,8278
CTV0001950,식당입구(시지07),35.84351,128.703264,2515
CTV0001951,식당출구(시지08),35.84351,128.703264,4531
CTV0001954,신관남쪽옆면(범일12)-,35.816243,128.639464,12065
CTV0001955,신관뒤(지봉20),35.825289,128.640523,3411
CTV0001960,신관출입구방향(범일10),35.816243,128.639464,1782
CTV0001963,쓰레기장(시지16),35.84351,128.703264,2226
CTV0001966,야외시설(매호18),35.841486,128.712799,6196
CTV0001970,영어체험실앞(시지05),35.84351,128.703264,6508
CTV0001973,우유창고앞(지봉15),35.825289,128.640523,2502
CTV0001975,우유창고출입현관방향(대청21),35.851036,128.650413,3892
CTV0001981,운동장(매호11),35.841486,128.712799,3283
CTV0001982,운동장(삼육06),35.839911,128.610579,3520
CTV0001983,운동장(삼육08),35.839911,128.610579,3897
CTV0001984,운동장(삼육09),35.839911,128.610579,4258
CTV0001988,운동장(청림14),35.835638,128.703309,4771
CTV0001989,운동장(황금12),35.843858,128.618347,78
CTV0001993,운동장남쪽(동천12),35.865813,128.625014,113
CTV0001996,운동장농구장방향(파동03)-,35.824284,128.60801,14801
CTV0001997,운동장동쪽(동천13),35.865813,128.625014,104
CTV0001998,운동장동쪽진입로(동성02),35.853031,128.612508,6403
CTV0002001,운동장북서쪽(조례대)(두산15),35.832514,128.625868,3852
CTV0002003,운동장씨름장주변(욱수12)_,35.831124,128.707641,3442
CTV0002007,운동장전반(욱수13)_,35.831124,128.707641,5972
CTV0002009,운동장전체(동산14),35.84907,128.627928,4800
CTV0002013,운동장쪽(지봉18),35.825289,128.640523,2944
